report_date,purchase_type,price_5day,Name,Year,wtd_avg,avg
2024-03-13 00:00:00.000,"Negotiated (carcass basis)",77.48,"Western Cornbelt",2024,78.49,78.49
2024-03-12 00:00:00.000,"Negotiated (carcass basis)",76.8,"Western Cornbelt",2024,77.35,77.35
2024-03-11 00:00:00.000,"Negotiated (carcass basis)",75.98,"Western Cornbelt",2024,76.16,76.16
2024-03-08 00:00:00.000,"Negotiated (carcass basis)",75.83,"Western Cornbelt",2024,76.25,76.25
2024-03-07 00:00:00.000,"Negotiated (carcass basis)",75.66,"Western Cornbelt",2024,77.17,77.17
2024-03-06 00:00:00.000,"Negotiated (carcass basis)",75.38,"Western Cornbelt",2024,76.4,76.4
2024-03-05 00:00:00.000,"Negotiated (carcass basis)",74.64,"Western Cornbelt",2024,74.56,74.56
2024-03-04 00:00:00.000,"Negotiated (carcass basis)",73.77,"Western Cornbelt",2024,74.42,74.42
2024-03-01 00:00:00.000,"Negotiated (carcass basis)",72.88,"Western Cornbelt",2024,74.07,74.07
2024-02-29 00:00:00.000,"Negotiated (carcass basis)",72.69,"Western Cornbelt",2024,75.49,75.49
2024-02-28 00:00:00.000,"Negotiated (carcass basis)",72.62,"Western Cornbelt",2024,74.77,74.77
2024-02-27 00:00:00.000,"Negotiated (carcass basis)",72.51,"Western Cornbelt",2024,72.7,72.7
2024-02-26 00:00:00.000,"Negotiated (carcass basis)",72.19,"Western Cornbelt",2024,70.91,70.91
2024-02-23 00:00:00.000,"Negotiated (carcass basis)",72.15,"Western Cornbelt",2024,71.78,71.78
2024-02-22 00:00:00.000,"Negotiated (carcass basis)",71.68,"Western Cornbelt",2024,73.62,73.62
2024-02-21 00:00:00.000,"Negotiated (carcass basis)",70.69,"Western Cornbelt",2024,72.83,72.83
2024-02-20 00:00:00.000,"Negotiated (carcass basis)",68.98,"Western Cornbelt",2024,69.48,69.48
2024-02-19 00:00:00.000,"Negotiated (carcass basis)",68.81,"Western Cornbelt",2024,69.58,69.58
2024-02-16 00:00:00.000,"Negotiated (carcass basis)",68.55,"Western Cornbelt",2024,69.58,69.58
2024-02-15 00:00:00.000,"Negotiated (carcass basis)",68.26,"Western Cornbelt",2024,68.08,68.08
2024-02-14 00:00:00.000,"Negotiated (carcass basis)",67.92,"Western Cornbelt",2024,68.49,68.49
2024-02-13 00:00:00.000,"Negotiated (carcass basis)",67.25,"Western Cornbelt",2024,68.45,68.45
2024-02-12 00:00:00.000,"Negotiated (carcass basis)",66.32,"Western Cornbelt",2024,65.37,65.37
2024-02-08 00:00:00.000,"Negotiated (carcass basis)",65.36,"Western Cornbelt",2024,65.06,65.06
2024-02-07 00:00:00.000,"Negotiated (carcass basis)",65.07,"Western Cornbelt",2024,67.02,67.02
2024-02-05 00:00:00.000,"Negotiated (carcass basis)",62.09,"Western Cornbelt",2024,60.68,60.68
2024-02-02 00:00:00.000,"Negotiated (carcass basis)",62.16,"Western Cornbelt",2024,63.4,63.4
2024-02-01 00:00:00.000,"Negotiated (carcass basis)",61.03,"Western Cornbelt",2024,63.1,63.1
2024-01-31 00:00:00.000,"Negotiated (carcass basis)",59.79,"Western Cornbelt",2024,62.91,62.91
2024-01-30 00:00:00.000,"Negotiated (carcass basis)",57.07,"Western Cornbelt",2024,60.8,60.8
2024-01-26 00:00:00.000,"Negotiated (carcass basis)",51.78,"Western Cornbelt",2024,57.16,57.16
2024-01-25 00:00:00.000,"Negotiated (carcass basis)",49.73,"Western Cornbelt",2024,54.63,54.63
2024-01-24 00:00:00.000,"Negotiated (carcass basis)",48.45,"Western Cornbelt",2024,54.01,54.01
2024-01-23 00:00:00.000,"Negotiated (carcass basis)",47.29,"Western Cornbelt",2024,47.12,47.12
2024-01-22 00:00:00.000,"Negotiated (carcass basis)",47.05,"Western Cornbelt",2024,46.53,46.53
2024-01-19 00:00:00.000,"Negotiated (carcass basis)",47.1,"Western Cornbelt",2024,46.62,46.62
2024-01-18 00:00:00.000,"Negotiated (carcass basis)",46.94,"Western Cornbelt",2024,48.04,48.04
2024-01-17 00:00:00.000,"Negotiated (carcass basis)",46.49,"Western Cornbelt",2024,47.23,47.23
2024-01-16 00:00:00.000,"Negotiated (carcass basis)",45.72,"Western Cornbelt",2024,45.94,45.94
2024-01-11 00:00:00.000,"Negotiated (carcass basis)",45.52,"Western Cornbelt",2024,45.49,45.49
2024-01-10 00:00:00.000,"Negotiated (carcass basis)",45.46,"Western Cornbelt",2024,45.67,45.67
2024-01-09 00:00:00.000,"Negotiated (carcass basis)",45.54,"Western Cornbelt",2024,45.81,45.81
2024-01-08 00:00:00.000,"Negotiated (carcass basis)",45.56,"Western Cornbelt",2024,44.88,44.88
2024-01-05 00:00:00.000,"Negotiated (carcass basis)",45.59,"Western Cornbelt",2024,44.85,44.85
2024-01-04 00:00:00.000,"Negotiated (carcass basis)",45.57,"Western Cornbelt",2024,45.29,45.29
2024-01-03 00:00:00.000,"Negotiated (carcass basis)",45.83,"Western Cornbelt",2024,45.99,45.99
2024-01-02 00:00:00.000,"Negotiated (carcass basis)",46.16,"Western Cornbelt",2024,45.94,45.94
2025-12-09 00:00:00.000,"Negotiated (carcass basis)",71.67,"Western Cornbelt",2025,70.39,70.39
2025-12-08 00:00:00.000,"Negotiated (carcass basis)",71.86,"Western Cornbelt",2025,71.01,71.01
2025-12-05 00:00:00.000,"Negotiated (carcass basis)",72.07,"Western Cornbelt",2025,70.23,70.23
2025-12-04 00:00:00.000,"Negotiated (carcass basis)",72.17,"Western Cornbelt",2025,70.92,70.92
2025-12-03 00:00:00.000,"Negotiated (carcass basis)",72.21,"Western Cornbelt",2025,72.88,72.88
2025-12-02 00:00:00.000,"Negotiated (carcass basis)",71.75,"Western Cornbelt",2025,71.5,71.5
2025-12-01 00:00:00.000,"Negotiated (carcass basis)",72.13,"Western Cornbelt",2025,73.67,73.67
2025-11-28 00:00:00.000,"Negotiated (carcass basis)",71.55,"Western Cornbelt",2025,72.56,72.56
2025-11-26 00:00:00.000,"Negotiated (carcass basis)",70.64,"Western Cornbelt",2025,68.16,68.16
2025-11-25 00:00:00.000,"Negotiated (carcass basis)",70.87,"Western Cornbelt",2025,71.72,71.72
2025-11-21 00:00:00.000,"Negotiated (carcass basis)",74.37,"Western Cornbelt",2025,70.2,70.2
2025-11-20 00:00:00.000,"Negotiated (carcass basis)",75.2,"Western Cornbelt",2025,70.29,70.29
2025-11-18 00:00:00.000,"Negotiated (carcass basis)",76.49,"Western Cornbelt",2025,75.57,75.57
2025-11-17 00:00:00.000,"Negotiated (carcass basis)",79.29,"Western Cornbelt",2025,76.51,76.51
2025-11-13 00:00:00.000,"Negotiated (carcass basis)",82.22,"Western Cornbelt",2025,77.57,77.57
2025-11-12 00:00:00.000,"Negotiated (carcass basis)",83.05,"Western Cornbelt",2025,79.56,79.56
2025-11-11 00:00:00.000,"Negotiated (carcass basis)",84.5,"Western Cornbelt",2025,82.93,82.93
2025-11-10 00:00:00.000,"Negotiated (carcass basis)",84.78,"Western Cornbelt",2025,83.69,83.69
2025-11-07 00:00:00.000,"Negotiated (carcass basis)",84.98,"Western Cornbelt",2025,83.22,83.22
2025-11-06 00:00:00.000,"Negotiated (carcass basis)",84.98,"Western Cornbelt",2025,84.34,84.34
2025-11-05 00:00:00.000,"Negotiated (carcass basis)",85,"Western Cornbelt",2025,86.09,86.09
2025-11-04 00:00:00.000,"Negotiated (carcass basis)",84.91,"Western Cornbelt",2025,84.81,84.81
2025-11-03 00:00:00.000,"Negotiated (carcass basis)",86.82,"Western Cornbelt",2025,84.76,84.76
2025-10-31 00:00:00.000,"Negotiated (carcass basis)",87.49,"Western Cornbelt",2025,84.19,84.19
2025-10-30 00:00:00.000,"Negotiated (carcass basis)",87.47,"Western Cornbelt",2025,84.71,84.71
2025-10-29 00:00:00.000,"Negotiated (carcass basis)",87.64,"Western Cornbelt",2025,85.91,85.91
2025-10-28 00:00:00.000,"Negotiated (carcass basis)",87.96,"Western Cornbelt",2025,88.05,88.05
2025-10-24 00:00:00.000,"Negotiated (carcass basis)",89,"Western Cornbelt",2025,85.75,85.75
2025-10-23 00:00:00.000,"Negotiated (carcass basis)",89.18,"Western Cornbelt",2025,86.74,86.74
2025-10-22 00:00:00.000,"Negotiated (carcass basis)",89.4,"Western Cornbelt",2025,88.15,88.15
2025-10-21 00:00:00.000,"Negotiated (carcass basis)",90.75,"Western Cornbelt",2025,89.58,89.58
2025-10-20 00:00:00.000,"Negotiated (carcass basis)",92.17,"Western Cornbelt",2025,90.41,90.41
2025-10-17 00:00:00.000,"Negotiated (carcass basis)",92.49,"Western Cornbelt",2025,90.18,90.18
2025-10-16 00:00:00.000,"Negotiated (carcass basis)",93.57,"Western Cornbelt",2025,93.29,93.29
2025-10-15 00:00:00.000,"Negotiated (carcass basis)",93.89,"Western Cornbelt",2025,93.43,93.43
2025-10-14 00:00:00.000,"Negotiated (carcass basis)",95.34,"Western Cornbelt",2025,92.03,92.03
2025-10-13 00:00:00.000,"Negotiated (carcass basis)",97.33,"Western Cornbelt",2025,92.4,92.4
2025-10-10 00:00:00.000,"Negotiated (carcass basis)",98.43,"Western Cornbelt",2025,96.42,96.42
2025-10-09 00:00:00.000,"Negotiated (carcass basis)",98.85,"Western Cornbelt",2025,96.87,96.87
2025-10-08 00:00:00.000,"Negotiated (carcass basis)",99.01,"Western Cornbelt",2025,99.09,99.09
2025-10-07 00:00:00.000,"Negotiated (carcass basis)",99.15,"Western Cornbelt",2025,98.6,98.6
2025-10-06 00:00:00.000,"Negotiated (carcass basis)",100.85,"Western Cornbelt",2025,99.39,99.39
2025-10-03 00:00:00.000,"Negotiated (carcass basis)",101.45,"Western Cornbelt",2025,98.86,98.86
2025-10-02 00:00:00.000,"Negotiated (carcass basis)",101.72,"Western Cornbelt",2025,98.91,98.91
2025-10-01 00:00:00.000,"Negotiated (carcass basis)",102.55,"Western Cornbelt",2025,100.24,100.24
2025-09-30 00:00:00.000,"Negotiated (carcass basis)",103.23,"Western Cornbelt",2025,102.43,102.43
2025-09-29 00:00:00.000,"Negotiated (carcass basis)",105.29,"Western Cornbelt",2025,102.24,102.24
2025-09-26 00:00:00.000,"Negotiated (carcass basis)",106.18,"Western Cornbelt",2025,103.93,103.93
2025-09-25 00:00:00.000,"Negotiated (carcass basis)",106.11,"Western Cornbelt",2025,105.01,105.01
2025-09-24 00:00:00.000,"Negotiated (carcass basis)",106.24,"Western Cornbelt",2025,104.77,104.77
2025-09-23 00:00:00.000,"Negotiated (carcass basis)",106.64,"Western Cornbelt",2025,107.17,107.17
2025-09-22 00:00:00.000,"Negotiated (carcass basis)",106.41,"Western Cornbelt",2025,106.84,106.84
2025-09-19 00:00:00.000,"Negotiated (carcass basis)",106.29,"Western Cornbelt",2025,104.52,104.52
2025-09-18 00:00:00.000,"Negotiated (carcass basis)",106.43,"Western Cornbelt",2025,106.16,106.16
2025-09-17 00:00:00.000,"Negotiated (carcass basis)",106.46,"Western Cornbelt",2025,106.96,106.96
2025-09-16 00:00:00.000,"Negotiated (carcass basis)",106.84,"Western Cornbelt",2025,106.36,106.36
2025-09-15 00:00:00.000,"Negotiated (carcass basis)",106.86,"Western Cornbelt",2025,106.55,106.55
2025-09-12 00:00:00.000,"Negotiated (carcass basis)",106.5,"Western Cornbelt",2025,104.89,104.89
2025-09-10 00:00:00.000,"Negotiated (carcass basis)",106.06,"Western Cornbelt",2025,108.36,108.36
2025-09-09 00:00:00.000,"Negotiated (carcass basis)",105.49,"Western Cornbelt",2025,106.24,106.24
2025-09-08 00:00:00.000,"Negotiated (carcass basis)",105.32,"Western Cornbelt",2025,104.21,104.21
2025-09-05 00:00:00.000,"Negotiated (carcass basis)",105.57,"Western Cornbelt",2025,102.1,102.1
2025-09-04 00:00:00.000,"Negotiated (carcass basis)",105.81,"Western Cornbelt",2025,104.33,104.33
2025-09-03 00:00:00.000,"Negotiated (carcass basis)",107.14,"Western Cornbelt",2025,106.5,106.5
2025-09-02 00:00:00.000,"Negotiated (carcass basis)",108,"Western Cornbelt",2025,106.44,106.44
2025-08-29 00:00:00.000,"Negotiated (carcass basis)",108.34,"Western Cornbelt",2025,107.27,107.27
2025-08-28 00:00:00.000,"Negotiated (carcass basis)",108.35,"Western Cornbelt",2025,108.85,108.85
2025-08-27 00:00:00.000,"Negotiated (carcass basis)",108.26,"Western Cornbelt",2025,108.75,108.75
2025-08-26 00:00:00.000,"Negotiated (carcass basis)",108.38,"Western Cornbelt",2025,108.59,108.59
2025-08-25 00:00:00.000,"Negotiated (carcass basis)",108.92,"Western Cornbelt",2025,105.27,105.27
2025-08-22 00:00:00.000,"Negotiated (carcass basis)",109.02,"Western Cornbelt",2025,108.27,108.27
2025-08-21 00:00:00.000,"Negotiated (carcass basis)",109.09,"Western Cornbelt",2025,108.51,108.51
2025-08-20 00:00:00.000,"Negotiated (carcass basis)",109.38,"Western Cornbelt",2025,109.9,109.9
2025-08-19 00:00:00.000,"Negotiated (carcass basis)",109.9,"Western Cornbelt",2025,109.66,109.66
2025-08-18 00:00:00.000,"Negotiated (carcass basis)",110.53,"Western Cornbelt",2025,107.76,107.76
2025-08-15 00:00:00.000,"Negotiated (carcass basis)",110.98,"Western Cornbelt",2025,108.9,108.9
2025-08-14 00:00:00.000,"Negotiated (carcass basis)",110.68,"Western Cornbelt",2025,110,110
2025-08-13 00:00:00.000,"Negotiated (carcass basis)",111.13,"Western Cornbelt",2025,111.33,111.33
2025-08-12 00:00:00.000,"Negotiated (carcass basis)",112.89,"Western Cornbelt",2025,112.68,112.68
2025-08-11 00:00:00.000,"Negotiated (carcass basis)",113.01,"Western Cornbelt",2025,108.63,108.63
2025-08-08 00:00:00.000,"Negotiated (carcass basis)",113.21,"Western Cornbelt",2025,106.45,106.45
2025-08-07 00:00:00.000,"Negotiated (carcass basis)",113.58,"Western Cornbelt",2025,112.07,112.07
2025-08-06 00:00:00.000,"Negotiated (carcass basis)",113.73,"Western Cornbelt",2025,115.19,115.19
2025-08-05 00:00:00.000,"Negotiated (carcass basis)",113.35,"Western Cornbelt",2025,113.11,113.11
2025-08-01 00:00:00.000,"Negotiated (carcass basis)",112.97,"Western Cornbelt",2025,109.15,109.15
2025-07-31 00:00:00.000,"Negotiated (carcass basis)",113.04,"Western Cornbelt",2025,111.82,111.82
2025-07-30 00:00:00.000,"Negotiated (carcass basis)",113.09,"Western Cornbelt",2025,114.14,114.14
2025-07-29 00:00:00.000,"Negotiated (carcass basis)",113.17,"Western Cornbelt",2025,112.24,112.24
2025-07-28 00:00:00.000,"Negotiated (carcass basis)",113.79,"Western Cornbelt",2025,112.32,112.32
2025-07-25 00:00:00.000,"Negotiated (carcass basis)",113.67,"Western Cornbelt",2025,110.67,110.67
2025-07-24 00:00:00.000,"Negotiated (carcass basis)",113.6,"Western Cornbelt",2025,112.89,112.89
2025-07-23 00:00:00.000,"Negotiated (carcass basis)",113.5,"Western Cornbelt",2025,114.76,114.76
2025-07-22 00:00:00.000,"Negotiated (carcass basis)",112.6,"Western Cornbelt",2025,113.95,113.95
2025-07-21 00:00:00.000,"Negotiated (carcass basis)",112.18,"Western Cornbelt",2025,110.3,110.3
2025-07-18 00:00:00.000,"Negotiated (carcass basis)",112.04,"Western Cornbelt",2025,106.14,106.14
2025-07-17 00:00:00.000,"Negotiated (carcass basis)",111.98,"Western Cornbelt",2025,110.96,110.96
2025-07-16 00:00:00.000,"Negotiated (carcass basis)",112.25,"Western Cornbelt",2025,112.43,112.43
2025-07-15 00:00:00.000,"Negotiated (carcass basis)",112.13,"Western Cornbelt",2025,112.96,112.96
2025-07-14 00:00:00.000,"Negotiated (carcass basis)",111.56,"Western Cornbelt",2025,109.58,109.58
2025-07-11 00:00:00.000,"Negotiated (carcass basis)",111.96,"Western Cornbelt",2025,107.32,107.32
2025-07-10 00:00:00.000,"Negotiated (carcass basis)",112.46,"Western Cornbelt",2025,113.22,113.22
2025-07-09 00:00:00.000,"Negotiated (carcass basis)",111.73,"Western Cornbelt",2025,111.99,111.99
2025-07-03 00:00:00.000,"Negotiated (carcass basis)",111.68,"Western Cornbelt",2025,110.82,110.82
2025-07-02 00:00:00.000,"Negotiated (carcass basis)",111.45,"Western Cornbelt",2025,112.06,112.06
2025-07-01 00:00:00.000,"Negotiated (carcass basis)",110.87,"Western Cornbelt",2025,111.41,111.41
2025-06-30 00:00:00.000,"Negotiated (carcass basis)",110.93,"Western Cornbelt",2025,111.79,111.79
2025-06-26 00:00:00.000,"Negotiated (carcass basis)",110.7,"Western Cornbelt",2025,108.51,108.51
2025-06-24 00:00:00.000,"Negotiated (carcass basis)",113.61,"Western Cornbelt",2025,111.49,111.49
2025-06-23 00:00:00.000,"Negotiated (carcass basis)",113.27,"Western Cornbelt",2025,109.91,109.91
2025-06-20 00:00:00.000,"Negotiated (carcass basis)",113.2,"Western Cornbelt",2025,111.74,111.74
2025-06-19 00:00:00.000,"Negotiated (carcass basis)",112.67,"Western Cornbelt",2025,114.26,114.26
2025-06-18 00:00:00.000,"Negotiated (carcass basis)",111.36,"Western Cornbelt",2025,114.26,114.26
2025-06-17 00:00:00.000,"Negotiated (carcass basis)",107.77,"Western Cornbelt",2025,109.92,109.92
2025-06-16 00:00:00.000,"Negotiated (carcass basis)",106.71,"Western Cornbelt",2025,107.58,107.58
2025-06-13 00:00:00.000,"Negotiated (carcass basis)",106.58,"Western Cornbelt",2025,105.71,105.71
2025-06-12 00:00:00.000,"Negotiated (carcass basis)",106.53,"Western Cornbelt",2025,106.45,106.45
2025-06-11 00:00:00.000,"Negotiated (carcass basis)",105.71,"Western Cornbelt",2025,107.74,107.74
2025-06-10 00:00:00.000,"Negotiated (carcass basis)",104.56,"Western Cornbelt",2025,106.21,106.21
2025-06-09 00:00:00.000,"Negotiated (carcass basis)",102.85,"Western Cornbelt",2025,104.71,104.71
2025-06-06 00:00:00.000,"Negotiated (carcass basis)",102.7,"Western Cornbelt",2025,102.5,102.5
2025-06-05 00:00:00.000,"Negotiated (carcass basis)",101.94,"Western Cornbelt",2025,102.71,102.71
2025-06-04 00:00:00.000,"Negotiated (carcass basis)",101.26,"Western Cornbelt",2025,103.46,103.46
2025-06-03 00:00:00.000,"Negotiated (carcass basis)",100.39,"Western Cornbelt",2025,102.19,102.19
2025-05-30 00:00:00.000,"Negotiated (carcass basis)",99.66,"Western Cornbelt",2025,96.91,96.91
2025-05-29 00:00:00.000,"Negotiated (carcass basis)",99.83,"Western Cornbelt",2025,100.58,100.58
2025-05-28 00:00:00.000,"Negotiated (carcass basis)",98.5,"Western Cornbelt",2025,99.85,99.85
2025-05-23 00:00:00.000,"Negotiated (carcass basis)",95.27,"Western Cornbelt",2025,96.9,96.9
2025-05-22 00:00:00.000,"Negotiated (carcass basis)",95.11,"Western Cornbelt",2025,96.45,96.45
2025-05-21 00:00:00.000,"Negotiated (carcass basis)",94.75,"Western Cornbelt",2025,95.56,95.56
2025-05-20 00:00:00.000,"Negotiated (carcass basis)",94.16,"Western Cornbelt",2025,93.91,93.91
2025-05-15 00:00:00.000,"Negotiated (carcass basis)",94.51,"Western Cornbelt",2025,94.44,94.44
2025-05-14 00:00:00.000,"Negotiated (carcass basis)",94.66,"Western Cornbelt",2025,94.48,94.48
2025-05-13 00:00:00.000,"Negotiated (carcass basis)",94.3,"Western Cornbelt",2025,94.4,94.4
2025-05-09 00:00:00.000,"Negotiated (carcass basis)",93.72,"Western Cornbelt",2025,94.86,94.86
2025-05-08 00:00:00.000,"Negotiated (carcass basis)",93.42,"Western Cornbelt",2025,95.44,95.44
2025-05-07 00:00:00.000,"Negotiated (carcass basis)",93.05,"Western Cornbelt",2025,93.17,93.17
2025-05-06 00:00:00.000,"Negotiated (carcass basis)",93.1,"Western Cornbelt",2025,93.57,93.57
2025-05-05 00:00:00.000,"Negotiated (carcass basis)",92.86,"Western Cornbelt",2025,90.09,90.09
2025-05-02 00:00:00.000,"Negotiated (carcass basis)",92.87,"Western Cornbelt",2025,92.29,92.29
2025-05-01 00:00:00.000,"Negotiated (carcass basis)",92.83,"Western Cornbelt",2025,92.97,92.97
2025-04-30 00:00:00.000,"Negotiated (carcass basis)",92.53,"Western Cornbelt",2025,93.45,93.45
2025-04-29 00:00:00.000,"Negotiated (carcass basis)",92.24,"Western Cornbelt",2025,93.02,93.02
2025-04-28 00:00:00.000,"Negotiated (carcass basis)",91.35,"Western Cornbelt",2025,90.51,90.51
2025-04-25 00:00:00.000,"Negotiated (carcass basis)",91.4,"Western Cornbelt",2025,92.27,92.27
2025-04-24 00:00:00.000,"Negotiated (carcass basis)",90.93,"Western Cornbelt",2025,91.61,91.61
2025-04-23 00:00:00.000,"Negotiated (carcass basis)",90.74,"Western Cornbelt",2025,92.18,92.18
2025-04-22 00:00:00.000,"Negotiated (carcass basis)",88.48,"Western Cornbelt",2025,90.25,90.25
2025-04-18 00:00:00.000,"Negotiated (carcass basis)",86.62,"Western Cornbelt",2025,84.39,84.39
2025-04-16 00:00:00.000,"Negotiated (carcass basis)",86.19,"Western Cornbelt",2025,87.18,87.18
2025-04-15 00:00:00.000,"Negotiated (carcass basis)",85.57,"Western Cornbelt",2025,86.39,86.39
2025-04-11 00:00:00.000,"Negotiated (carcass basis)",85.94,"Western Cornbelt",2025,82.8,82.8
2025-04-10 00:00:00.000,"Negotiated (carcass basis)",86.43,"Western Cornbelt",2025,86.16,86.16
2025-04-08 00:00:00.000,"Negotiated (carcass basis)",87.29,"Western Cornbelt",2025,87.1,87.1
2025-04-07 00:00:00.000,"Negotiated (carcass basis)",87.72,"Western Cornbelt",2025,84.36,84.36
2025-04-04 00:00:00.000,"Negotiated (carcass basis)",88.57,"Western Cornbelt",2025,87.61,87.61
2025-04-03 00:00:00.000,"Negotiated (carcass basis)",88.7,"Western Cornbelt",2025,87.74,87.74
2025-04-02 00:00:00.000,"Negotiated (carcass basis)",88.65,"Western Cornbelt",2025,89.41,89.41
2025-04-01 00:00:00.000,"Negotiated (carcass basis)",88.32,"Western Cornbelt",2025,88.31,88.31
2025-03-31 00:00:00.000,"Negotiated (carcass basis)",88.42,"Western Cornbelt",2025,88.78,88.78
2025-03-28 00:00:00.000,"Negotiated (carcass basis)",88.75,"Western Cornbelt",2025,89.24,89.24
2025-03-27 00:00:00.000,"Negotiated (carcass basis)",88.67,"Western Cornbelt",2025,87.92,87.92
2025-03-26 00:00:00.000,"Negotiated (carcass basis)",88.87,"Western Cornbelt",2025,88.23,88.23
2025-03-25 00:00:00.000,"Negotiated (carcass basis)",89.9,"Western Cornbelt",2025,88.75,88.75
2025-03-24 00:00:00.000,"Negotiated (carcass basis)",89.64,"Western Cornbelt",2025,90.3,90.3
2025-03-21 00:00:00.000,"Negotiated (carcass basis)",89.32,"Western Cornbelt",2025,88.16,88.16
2025-03-20 00:00:00.000,"Negotiated (carcass basis)",89.4,"Western Cornbelt",2025,89.45,89.45
2025-03-19 00:00:00.000,"Negotiated (carcass basis)",89.41,"Western Cornbelt",2025,91.29,91.29
2025-03-18 00:00:00.000,"Negotiated (carcass basis)",89.49,"Western Cornbelt",2025,88.21,88.21
2025-03-17 00:00:00.000,"Negotiated (carcass basis)",90.48,"Western Cornbelt",2025,88.05,88.05
2025-03-14 00:00:00.000,"Negotiated (carcass basis)",90.65,"Western Cornbelt",2025,88.46,88.46
2025-03-13 00:00:00.000,"Negotiated (carcass basis)",90.7,"Western Cornbelt",2025,89.53,89.53
2025-03-12 00:00:00.000,"Negotiated (carcass basis)",90.88,"Western Cornbelt",2025,91.88,91.88
2025-03-11 00:00:00.000,"Negotiated (carcass basis)",90.25,"Western Cornbelt",2025,90.98,90.98
2025-03-10 00:00:00.000,"Negotiated (carcass basis)",89.83,"Western Cornbelt",2025,88.93,88.93
2025-03-07 00:00:00.000,"Negotiated (carcass basis)",89.98,"Western Cornbelt",2025,88.47,88.47
2025-03-06 00:00:00.000,"Negotiated (carcass basis)",90.08,"Western Cornbelt",2025,91.31,91.31
2025-03-05 00:00:00.000,"Negotiated (carcass basis)",89.68,"Western Cornbelt",2025,90.17,90.17
2025-03-04 00:00:00.000,"Negotiated (carcass basis)",89.6,"Western Cornbelt",2025,89.44,89.44
2025-02-28 00:00:00.000,"Negotiated (carcass basis)",89.56,"Western Cornbelt",2025,89.52,89.52
2025-02-27 00:00:00.000,"Negotiated (carcass basis)",89.7,"Western Cornbelt",2025,89.07,89.07
2025-02-26 00:00:00.000,"Negotiated (carcass basis)",89.83,"Western Cornbelt",2025,90.09,90.09
2025-02-25 00:00:00.000,"Negotiated (carcass basis)",90.31,"Western Cornbelt",2025,89.51,89.51
2025-02-24 00:00:00.000,"Negotiated (carcass basis)",91.54,"Western Cornbelt",2025,87.66,87.66
2025-02-21 00:00:00.000,"Negotiated (carcass basis)",91.57,"Western Cornbelt",2025,90.37,90.37
2025-02-20 00:00:00.000,"Negotiated (carcass basis)",91.46,"Western Cornbelt",2025,90.12,90.12
2025-02-19 00:00:00.000,"Negotiated (carcass basis)",91.4,"Western Cornbelt",2025,91.44,91.44
2025-02-18 00:00:00.000,"Negotiated (carcass basis)",91.04,"Western Cornbelt",2025,92.21,92.21
2025-02-17 00:00:00.000,"Negotiated (carcass basis)",89.74,"Western Cornbelt",2025,90.55,90.55
2025-02-14 00:00:00.000,"Negotiated (carcass basis)",89.67,"Western Cornbelt",2025,88.75,88.75
2025-02-13 00:00:00.000,"Negotiated (carcass basis)",89.3,"Western Cornbelt",2025,90.73,90.73
2025-02-12 00:00:00.000,"Negotiated (carcass basis)",88.81,"Western Cornbelt",2025,90.21,90.21
2025-02-11 00:00:00.000,"Negotiated (carcass basis)",87.37,"Western Cornbelt",2025,88.85,88.85
2025-02-07 00:00:00.000,"Negotiated (carcass basis)",86.55,"Western Cornbelt",2025,83.45,83.45
2025-02-06 00:00:00.000,"Negotiated (carcass basis)",86.37,"Western Cornbelt",2025,86.98,86.98
2025-02-05 00:00:00.000,"Negotiated (carcass basis)",86.29,"Western Cornbelt",2025,86.91,86.91
2025-01-31 00:00:00.000,"Negotiated (carcass basis)",84.11,"Western Cornbelt",2025,84.05,84.05
2025-01-29 00:00:00.000,"Negotiated (carcass basis)",83.86,"Western Cornbelt",2025,84.35,84.35
2025-01-28 00:00:00.000,"Negotiated (carcass basis)",82.5,"Western Cornbelt",2025,84.32,84.32
2025-01-27 00:00:00.000,"Negotiated (carcass basis)",81.08,"Western Cornbelt",2025,81.51,81.51
2025-01-24 00:00:00.000,"Negotiated (carcass basis)",80.95,"Western Cornbelt",2025,80.83,80.83
2025-01-22 00:00:00.000,"Negotiated (carcass basis)",80.77,"Western Cornbelt",2025,81.78,81.78
2025-01-21 00:00:00.000,"Negotiated (carcass basis)",80.23,"Western Cornbelt",2025,79.84,79.84
2025-01-20 00:00:00.000,"Negotiated (carcass basis)",80.27,"Western Cornbelt",2025,80.39,80.39
2025-01-17 00:00:00.000,"Negotiated (carcass basis)",80.14,"Western Cornbelt",2025,78.64,78.64
2025-01-16 00:00:00.000,"Negotiated (carcass basis)",80.22,"Western Cornbelt",2025,80.57,80.57
2025-01-15 00:00:00.000,"Negotiated (carcass basis)",80.03,"Western Cornbelt",2025,80.4,80.4
2025-01-14 00:00:00.000,"Negotiated (carcass basis)",79.3,"Western Cornbelt",2025,80.14,80.14
2025-01-13 00:00:00.000,"Negotiated (carcass basis)",78.96,"Western Cornbelt",2025,79.2,79.2
2025-01-10 00:00:00.000,"Negotiated (carcass basis)",79.05,"Western Cornbelt",2025,80.3,80.3
2025-01-09 00:00:00.000,"Negotiated (carcass basis)",79.08,"Western Cornbelt",2025,77.91,77.91
2025-01-08 00:00:00.000,"Negotiated (carcass basis)",79.26,"Western Cornbelt",2025,78.59,78.59
