report_date,primal_desc,choice_600_900,select_600_900,week_of_year,year,indexby_year,start_of_week,end_of_week
2024-01-15,Round,236.51,231.78,31,2024,10,2024-01-14,2024-01-19
2024-01-15,Chuck,250.67,241.1,31,2024,10,2024-01-14,2024-01-19
2024-01-15,Loin,382.04,344.0,31,2024,10,2024-01-14,2024-01-19
2024-01-15,Trim,86.94,86.94,31,2024,10,2024-01-14,2024-01-19
2024-01-16,Rib,457.67,406.48,32,2024,11,2024-01-14,2024-01-19
2024-01-16,Trim,85.88,85.88,32,2024,11,2024-01-14,2024-01-19
2024-01-16,Cutout,294.99,279.98,32,2024,11,2024-01-14,2024-01-19
2024-01-16,Chuck,254.85,253.82,32,2024,11,2024-01-14,2024-01-19
2024-01-16,Plate,188.31,188.31,32,2024,11,2024-01-14,2024-01-19
2024-01-16,Brisket,272.28,262.71,32,2024,11,2024-01-14,2024-01-19
2024-01-16,Loin,383.54,351.57,32,2024,11,2024-01-14,2024-01-19
2024-01-16,Round,243.32,236.49,32,2024,11,2024-01-14,2024-01-19
2024-01-16,Flank,138.35,136.09,32,2024,11,2024-01-14,2024-01-19
2024-01-17,Plate,188.37,188.37,33,2024,12,2024-01-14,2024-01-19
2024-01-17,Chuck,259.72,257.47,33,2024,12,2024-01-14,2024-01-19
2024-01-17,Brisket,275.29,275.21,33,2024,12,2024-01-14,2024-01-19
2024-01-17,Rib,465.02,411.13,33,2024,12,2024-01-14,2024-01-19
2024-01-17,Trim,89.33,89.33,33,2024,12,2024-01-14,2024-01-19
2024-01-17,Flank,138.97,142.9,33,2024,12,2024-01-14,2024-01-19
2024-01-17,Loin,385.26,354.65,33,2024,12,2024-01-14,2024-01-19
2024-01-17,Cutout,298.45,283.02,33,2024,12,2024-01-14,2024-01-19
2024-01-17,Round,246.15,236.14,33,2024,12,2024-01-14,2024-01-19
2024-01-18,Rib,452.7,409.87,34,2024,13,2024-01-14,2024-01-19
2024-01-18,Flank,140.5,139.91,34,2024,13,2024-01-14,2024-01-19
2024-01-18,Cutout,296.29,283.76,34,2024,13,2024-01-14,2024-01-19
2024-01-18,Loin,383.01,349.38,34,2024,13,2024-01-14,2024-01-19
2024-01-18,Chuck,261.08,260.92,34,2024,13,2024-01-14,2024-01-19
2024-01-18,Round,245.14,242.58,34,2024,13,2024-01-14,2024-01-19
2024-01-18,Brisket,268.39,271.15,34,2024,13,2024-01-14,2024-01-19
2024-01-18,Trim,90.4,90.4,34,2024,13,2024-01-14,2024-01-19
2024-01-18,Plate,186.13,186.13,34,2024,13,2024-01-14,2024-01-19
2024-01-19,Flank,140.78,136.57,35,2024,14,2024-01-14,2024-01-19
2024-01-19,Brisket,262.67,268.88,35,2024,14,2024-01-14,2024-01-19
2024-01-19,Trim,90.72,90.72,35,2024,14,2024-01-14,2024-01-19
2024-01-19,Round,241.98,238.12,35,2024,14,2024-01-14,2024-01-19
2024-01-19,Chuck,261.81,259.68,35,2024,14,2024-01-14,2024-01-19
2024-01-19,Cutout,295.5,283.05,35,2024,14,2024-01-14,2024-01-19
2024-01-19,Rib,451.9,410.64,35,2024,14,2024-01-14,2024-01-19
2024-01-19,Plate,187.24,187.24,35,2024,14,2024-01-14,2024-01-19
2024-01-19,Loin,382.93,352.74,35,2024,14,2024-01-14,2024-01-19
2024-01-22,Plate,194.33,194.33,41,2024,15,2024-01-21,2024-01-26
2024-01-22,Brisket,261.17,266.14,41,2024,15,2024-01-21,2024-01-26
2024-01-22,Trim,90.475,90.475,41,2024,15,2024-01-21,2024-01-26
2024-01-22,Flank,141.21,134.23,41,2024,15,2024-01-21,2024-01-26
2024-01-22,Cutout,298.67,286.58,41,2024,15,2024-01-21,2024-01-26
2024-01-22,Loin,381.13,359.05,41,2024,15,2024-01-21,2024-01-26
2024-01-22,Round,246.29,243.69,41,2024,15,2024-01-21,2024-01-26
2024-01-22,Chuck,266.64,260.38,41,2024,15,2024-01-21,2024-01-26
2024-01-22,Rib,458.23,414.61,41,2024,15,2024-01-21,2024-01-26
2024-01-23,Rib,466.75,414.13,42,2024,16,2024-01-21,2024-01-26
2024-01-23,Chuck,273.67,265.95,42,2024,16,2024-01-21,2024-01-26
2024-01-23,Plate,186.63,186.63,42,2024,16,2024-01-21,2024-01-26
2024-01-23,Loin,381.35,359.79,42,2024,16,2024-01-21,2024-01-26
2024-01-23,Trim,90.23,90.23,42,2024,16,2024-01-21,2024-01-26
2024-01-23,Brisket,258.92,260.63,42,2024,16,2024-01-21,2024-01-26
2024-01-23,Round,249.44,247.05,42,2024,16,2024-01-21,2024-01-26
2024-01-23,Flank,136.47,137.49,42,2024,16,2024-01-21,2024-01-26
2024-01-23,Cutout,301.66,288.38,42,2024,16,2024-01-21,2024-01-26
2024-01-24,Cutout,299.5,287.24,43,2024,17,2024-01-21,2024-01-26
2024-01-24,Loin,383.52,363.17,43,2024,17,2024-01-21,2024-01-26
2024-01-24,Chuck,268.18,260.95,43,2024,17,2024-01-21,2024-01-26
2024-01-24,Rib,464.47,412.65,43,2024,17,2024-01-21,2024-01-26
2024-01-24,Round,245.44,245.91,43,2024,17,2024-01-21,2024-01-26
2024-01-24,Plate,188.88,188.88,43,2024,17,2024-01-21,2024-01-26
2024-01-24,Flank,136.0,137.73,43,2024,17,2024-01-21,2024-01-26
2024-01-24,Brisket,259.2,258.27,43,2024,17,2024-01-21,2024-01-26
2024-01-24,Trim,86.86,86.86,43,2024,17,2024-01-21,2024-01-26
2024-01-25,Rib,466.63,413.78,44,2024,18,2024-01-21,2024-01-26
2024-01-25,Cutout,298.68,287.85,44,2024,18,2024-01-21,2024-01-26
2024-01-25,Loin,383.18,361.92,44,2024,18,2024-01-21,2024-01-26
2024-01-25,Flank,140.11,140.26,44,2024,18,2024-01-21,2024-01-26
2024-01-25,Round,245.33,246.39,44,2024,18,2024-01-21,2024-01-26
2024-01-25,Brisket,252.65,260.65,44,2024,18,2024-01-21,2024-01-26
2024-01-25,Chuck,264.38,261.29,44,2024,18,2024-01-21,2024-01-26
2024-01-25,Plate,193.64,193.64,44,2024,18,2024-01-21,2024-01-26
2024-01-25,Trim,95.24,95.24,44,2024,18,2024-01-21,2024-01-26
2024-01-26,Brisket,249.49,250.22,45,2024,19,2024-01-21,2024-01-26
2024-01-26,Cutout,300.53,289.13,45,2024,19,2024-01-21,2024-01-26
2024-01-26,Rib,470.17,418.3,45,2024,19,2024-01-21,2024-01-26
2024-01-26,Loin,384.41,361.35,45,2024,19,2024-01-21,2024-01-26
2024-01-26,Chuck,267.7,263.87,45,2024,19,2024-01-21,2024-01-26
2024-01-26,Round,246.66,248.26,45,2024,19,2024-01-21,2024-01-26
2024-01-26,Flank,139.41,144.02,45,2024,19,2024-01-21,2024-01-26
2024-01-26,Plate,194.89,194.89,45,2024,19,2024-01-21,2024-01-26
2024-01-26,Trim,94.95,94.95,45,2024,19,2024-01-21,2024-01-26
2024-01-29,Loin,382.08,365.74,51,2024,20,2024-01-28,2024-02-02
2024-01-29,Brisket,247.47,245.57,51,2024,20,2024-01-28,2024-02-02
2024-01-29,Trim,100.87,100.87,51,2024,20,2024-01-28,2024-02-02
2024-01-29,Rib,469.29,424.13,51,2024,20,2024-01-28,2024-02-02
2024-01-29,Flank,137.6,139.94,51,2024,20,2024-01-28,2024-02-02
2024-01-29,Plate,194.26,194.26,51,2024,20,2024-01-28,2024-02-02
2024-01-29,Chuck,264.36,259.5,51,2024,20,2024-01-28,2024-02-02
2024-01-29,Cutout,299.42,288.82,51,2024,20,2024-01-28,2024-02-02
2024-01-29,Round,249.7,247.39,51,2024,20,2024-01-28,2024-02-02
2024-01-30,Cutout,296.07,287.05,52,2024,21,2024-01-28,2024-02-02
2024-01-30,Rib,466.02,419.46,52,2024,21,2024-01-28,2024-02-02
2024-01-30,Flank,139.56,141.13,52,2024,21,2024-01-28,2024-02-02
2024-01-30,Brisket,244.36,245.33,52,2024,21,2024-01-28,2024-02-02
2024-01-30,Loin,379.95,364.17,52,2024,21,2024-01-28,2024-02-02
2024-01-30,Trim,106.79,106.79,52,2024,21,2024-01-28,2024-02-02
2024-01-30,Chuck,258.88,257.44,52,2024,21,2024-01-28,2024-02-02
2024-01-30,Plate,191.69,191.69,52,2024,21,2024-01-28,2024-02-02
2024-01-30,Round,246.91,246.73,52,2024,21,2024-01-28,2024-02-02
2024-01-31,Loin,379.11,361.7,53,2024,22,2024-01-28,2024-02-02
2024-01-31,Trim,97.04,97.04,53,2024,22,2024-01-28,2024-02-02
2024-01-31,Chuck,261.87,252.07,53,2024,22,2024-01-28,2024-02-02
2024-01-31,Cutout,294.54,284.17,53,2024,22,2024-01-28,2024-02-02
2024-01-31,Round,244.47,245.11,53,2024,22,2024-01-28,2024-02-02
2024-01-31,Rib,450.88,415.48,53,2024,22,2024-01-28,2024-02-02
2024-01-31,Flank,140.66,140.75,53,2024,22,2024-01-28,2024-02-02
2024-01-31,Brisket,242.53,244.95,53,2024,22,2024-01-28,2024-02-02
2024-01-31,Plate,192.9,192.9,53,2024,22,2024-01-28,2024-02-02
2024-02-01,Loin,375.51,363.22,54,2024,23,2024-01-28,2024-02-02
2024-02-01,Round,244.09,242.64,54,2024,23,2024-01-28,2024-02-02
2024-02-01,Plate,195.31,195.31,54,2024,23,2024-01-28,2024-02-02
2024-02-01,Brisket,242.29,239.38,54,2024,23,2024-01-28,2024-02-02
2024-02-01,Cutout,294.94,283.25,54,2024,23,2024-01-28,2024-02-02
2024-02-01,Rib,453.71,413.06,54,2024,23,2024-01-28,2024-02-02
2024-02-01,Flank,140.64,140.06,54,2024,23,2024-01-28,2024-02-02
2024-02-01,Trim,102.26,102.26,54,2024,23,2024-01-28,2024-02-02
2024-02-01,Chuck,264.44,251.1,54,2024,23,2024-01-28,2024-02-02
2024-02-02,Chuck,256.67,248.86,55,2024,24,2024-01-28,2024-02-02
2024-02-02,Round,243.51,244.22,55,2024,24,2024-01-28,2024-02-02
2024-02-02,Flank,141.78,140.43,55,2024,24,2024-01-28,2024-02-02
2024-02-02,Loin,374.29,366.36,55,2024,24,2024-01-28,2024-02-02
2024-02-02,Brisket,240.21,233.9,55,2024,24,2024-01-28,2024-02-02
2024-02-02,Trim,100.89,100.89,55,2024,24,2024-01-28,2024-02-02
2024-02-02,Rib,462.06,414.61,55,2024,24,2024-01-28,2024-02-02
2024-02-02,Plate,194.53,194.53,55,2024,24,2024-01-28,2024-02-02
2024-02-02,Cutout,293.08,283.47,55,2024,24,2024-01-28,2024-02-02
2024-02-05,Trim,101.475,101.475,61,2024,25,2024-02-04,2024-02-09
2024-02-05,Plate,194.57,194.57,61,2024,25,2024-02-04,2024-02-09
2024-02-05,Flank,141.55,140.5,61,2024,25,2024-02-04,2024-02-09
2024-02-05,Brisket,238.82,233.35,61,2024,25,2024-02-04,2024-02-09
2024-02-05,Round,244.42,245.96,61,2024,25,2024-02-04,2024-02-09
2024-02-05,Cutout,293.48,283.77,61,2024,25,2024-02-04,2024-02-09
2024-02-05,Loin,378.85,363.6,61,2024,25,2024-02-04,2024-02-09
2024-02-05,Chuck,256.72,249.96,61,2024,25,2024-02-04,2024-02-09
2024-02-05,Rib,455.82,416.28,61,2024,25,2024-02-04,2024-02-09
2024-02-06,Loin,376.6,363.1,62,2024,26,2024-02-04,2024-02-09
2024-02-06,Brisket,238.95,250.22,62,2024,26,2024-02-04,2024-02-09
2024-02-06,Chuck,260.02,253.74,62,2024,26,2024-02-04,2024-02-09
2024-02-06,Flank,141.34,141.12,62,2024,26,2024-02-04,2024-02-09
2024-02-06,Cutout,294.07,284.6,62,2024,26,2024-02-04,2024-02-09
2024-02-06,Rib,451.09,412.43,62,2024,26,2024-02-04,2024-02-09
2024-02-06,Plate,195.89,195.89,62,2024,26,2024-02-04,2024-02-09
2024-02-06,Trim,102.06,102.06,62,2024,26,2024-02-04,2024-02-09
2024-02-06,Round,246.83,242.86,62,2024,26,2024-02-04,2024-02-09
2024-02-07,Loin,374.07,364.07,63,2024,27,2024-02-04,2024-02-09
2024-02-07,Trim,99.59,99.59,63,2024,27,2024-02-04,2024-02-09
2024-02-07,Round,248.05,243.7,63,2024,27,2024-02-04,2024-02-09
2024-02-07,Rib,455.98,411.84,63,2024,27,2024-02-04,2024-02-09
2024-02-07,Chuck,262.3,257.44,63,2024,27,2024-02-04,2024-02-09
2024-02-07,Brisket,237.28,238.53,63,2024,27,2024-02-04,2024-02-09
2024-02-07,Cutout,294.98,285.42,63,2024,27,2024-02-04,2024-02-09
2024-02-07,Plate,195.96,195.96,63,2024,27,2024-02-04,2024-02-09
2024-02-07,Flank,141.89,140.49,63,2024,27,2024-02-04,2024-02-09
2024-02-08,Flank,139.04,139.2,64,2024,28,2024-02-04,2024-02-09
2024-02-08,Brisket,236.47,231.09,64,2024,28,2024-02-04,2024-02-09
2024-02-08,Cutout,295.01,284.12,64,2024,28,2024-02-04,2024-02-09
2024-02-08,Loin,377.51,363.17,64,2024,28,2024-02-04,2024-02-09
2024-02-08,Rib,457.13,414.03,64,2024,28,2024-02-04,2024-02-09
2024-02-08,Trim,96.63,96.63,64,2024,28,2024-02-04,2024-02-09
2024-02-08,Chuck,259.51,252.81,64,2024,28,2024-02-04,2024-02-09
2024-02-08,Plate,194.09,194.09,64,2024,28,2024-02-04,2024-02-09
2024-02-08,Round,249.23,246.19,64,2024,28,2024-02-04,2024-02-09
2024-02-09,Brisket,235.5,230.49,65,2024,29,2024-02-04,2024-02-09
2024-02-09,Loin,378.55,361.67,65,2024,29,2024-02-04,2024-02-09
2024-02-09,Cutout,294.04,285.08,65,2024,29,2024-02-04,2024-02-09
2024-02-09,Plate,186.56,186.56,65,2024,29,2024-02-04,2024-02-09
2024-02-09,Chuck,258.64,258.14,65,2024,29,2024-02-04,2024-02-09
2024-02-09,Trim,74.56,74.56,65,2024,29,2024-02-04,2024-02-09
2024-02-09,Rib,454.14,413.11,65,2024,29,2024-02-04,2024-02-09
2024-02-09,Flank,134.31,136.38,65,2024,29,2024-02-04,2024-02-09
2024-02-09,Round,249.89,248.24,65,2024,29,2024-02-04,2024-02-09
2024-02-12,Brisket,235.67,230.38,71,2024,30,2024-02-11,2024-02-16
2024-02-12,Flank,136.12,135.22,71,2024,30,2024-02-11,2024-02-16
2024-02-12,Plate,191.88,191.88,71,2024,30,2024-02-11,2024-02-16
2024-02-12,Chuck,256.34,263.65,71,2024,30,2024-02-11,2024-02-16
2024-02-12,Trim,74.19,74.19,71,2024,30,2024-02-11,2024-02-16
2024-02-12,Loin,381.53,365.36,71,2024,30,2024-02-11,2024-02-16
2024-02-12,Round,248.51,244.73,71,2024,30,2024-02-11,2024-02-16
2024-02-12,Rib,453.68,412.88,71,2024,30,2024-02-11,2024-02-16
2024-02-12,Cutout,294.08,287.02,71,2024,30,2024-02-11,2024-02-16
2024-02-13,Plate,191.34,191.34,72,2024,31,2024-02-11,2024-02-16
2024-02-13,Chuck,252.53,252.61,72,2024,31,2024-02-11,2024-02-16
2024-02-13,Round,247.49,250.64,72,2024,31,2024-02-11,2024-02-16
2024-02-13,Flank,133.67,136.99,72,2024,31,2024-02-11,2024-02-16
2024-02-13,Cutout,292.27,285.3,72,2024,31,2024-02-11,2024-02-16
2024-02-13,Loin,382.24,366.16,72,2024,31,2024-02-11,2024-02-16
2024-02-13,Rib,449.52,410.53,72,2024,31,2024-02-11,2024-02-16
2024-02-13,Brisket,235.5,236.56,72,2024,31,2024-02-11,2024-02-16
2024-02-13,Trim,91.08,91.08,72,2024,31,2024-02-11,2024-02-16
2024-02-14,Flank,136.98,139.59,73,2024,32,2024-02-11,2024-02-16
2024-02-14,Rib,451.91,412.88,73,2024,32,2024-02-11,2024-02-16
2024-02-14,Round,249.19,249.21,73,2024,32,2024-02-11,2024-02-16
2024-02-14,Chuck,255.56,252.07,73,2024,32,2024-02-11,2024-02-16
2024-02-14,Plate,193.81,193.81,73,2024,32,2024-02-11,2024-02-16
2024-02-14,Brisket,238.54,228.85,73,2024,32,2024-02-11,2024-02-16
2024-02-14,Loin,381.03,361.71,73,2024,32,2024-02-11,2024-02-16
2024-02-14,Cutout,294.0,284.02,73,2024,32,2024-02-11,2024-02-16
2024-02-14,Trim,91.69,91.69,73,2024,32,2024-02-11,2024-02-16
2024-02-15,Cutout,295.3,287.99,74,2024,33,2024-02-11,2024-02-16
2024-02-15,Plate,193.7,193.7,74,2024,33,2024-02-11,2024-02-16
2024-02-15,Brisket,227.15,228.8,74,2024,33,2024-02-11,2024-02-16
2024-02-15,Round,251.23,251.39,74,2024,33,2024-02-11,2024-02-16
2024-02-15,Flank,138.58,139.14,74,2024,33,2024-02-11,2024-02-16
2024-02-15,Rib,457.25,417.49,74,2024,33,2024-02-11,2024-02-16
2024-02-15,Trim,93.75,93.75,74,2024,33,2024-02-11,2024-02-16
2024-02-15,Loin,381.66,362.31,74,2024,33,2024-02-11,2024-02-16
2024-02-15,Chuck,257.65,261.71,74,2024,33,2024-02-11,2024-02-16
2024-02-16,Rib,458.7,421.88,75,2024,34,2024-02-11,2024-02-16
2024-02-16,Flank,140.15,139.11,75,2024,34,2024-02-11,2024-02-16
2024-02-16,Loin,385.4,364.71,75,2024,34,2024-02-11,2024-02-16
2024-02-16,Round,249.94,251.56,75,2024,34,2024-02-11,2024-02-16
2024-02-16,Brisket,228.09,229.71,75,2024,34,2024-02-11,2024-02-16
2024-02-16,Chuck,257.58,253.01,75,2024,34,2024-02-11,2024-02-16
2024-02-16,Plate,195.91,195.91,75,2024,34,2024-02-11,2024-02-16
2024-02-16,Trim,100.27,100.27,75,2024,34,2024-02-11,2024-02-16
2024-02-16,Cutout,296.2,286.66,75,2024,34,2024-02-11,2024-02-16
2024-02-19,Brisket,233.75,230.52,81,2024,35,2024-02-18,2024-02-23
2024-02-19,Chuck,256.08,251.11,81,2024,35,2024-02-18,2024-02-23
2024-02-19,Rib,462.39,423.65,81,2024,35,2024-02-18,2024-02-23
2024-02-19,Cutout,297.09,287.4,81,2024,35,2024-02-18,2024-02-23
2024-02-19,Plate,198.95,198.95,81,2024,35,2024-02-18,2024-02-23
2024-02-19,Loin,388.21,367.61,81,2024,35,2024-02-18,2024-02-23
2024-02-19,Round,249.08,252.9,81,2024,35,2024-02-18,2024-02-23
2024-02-19,Trim,89.67,89.67,81,2024,35,2024-02-18,2024-02-23
2024-02-19,Flank,140.24,136.89,81,2024,35,2024-02-18,2024-02-23
2024-02-20,Round,249.46,250.84,82,2024,36,2024-02-18,2024-02-23
2024-02-20,Plate,196.78,196.78,82,2024,36,2024-02-18,2024-02-23
2024-02-20,Rib,459.91,423.22,82,2024,36,2024-02-18,2024-02-23
2024-02-20,Brisket,234.41,226.96,82,2024,36,2024-02-18,2024-02-23
2024-02-20,Loin,392.98,370.9,82,2024,36,2024-02-18,2024-02-23
2024-02-20,Flank,137.6,135.59,82,2024,36,2024-02-18,2024-02-23
2024-02-20,Cutout,297.37,287.82,82,2024,36,2024-02-18,2024-02-23
2024-02-20,Chuck,254.98,253.15,82,2024,36,2024-02-18,2024-02-23
2024-02-20,Trim,93.71,93.71,82,2024,36,2024-02-18,2024-02-23
2024-02-21,Trim,90.99,90.99,83,2024,37,2024-02-18,2024-02-23
2024-02-21,Flank,137.26,138.83,83,2024,37,2024-02-18,2024-02-23
2024-02-21,Brisket,232.44,227.08,83,2024,37,2024-02-18,2024-02-23
2024-02-21,Plate,200.57,200.57,83,2024,37,2024-02-18,2024-02-23
2024-02-21,Loin,390.84,368.36,83,2024,37,2024-02-18,2024-02-23
2024-02-21,Rib,454.43,416.07,83,2024,37,2024-02-18,2024-02-23
2024-02-21,Cutout,297.8,284.46,83,2024,37,2024-02-18,2024-02-23
2024-02-21,Round,253.13,245.88,83,2024,37,2024-02-18,2024-02-23
2024-02-21,Chuck,256.78,248.81,83,2024,37,2024-02-18,2024-02-23
2024-02-22,Chuck,262.72,251.28,84,2024,38,2024-02-18,2024-02-23
2024-02-22,Loin,388.68,367.19,84,2024,38,2024-02-18,2024-02-23
2024-02-22,Cutout,299.79,285.81,84,2024,38,2024-02-18,2024-02-23
2024-02-22,Brisket,232.76,229.38,84,2024,38,2024-02-18,2024-02-23
2024-02-22,Trim,99.1,99.1,84,2024,38,2024-02-18,2024-02-23
2024-02-22,Round,255.96,250.2,84,2024,38,2024-02-18,2024-02-23
2024-02-22,Flank,140.12,139.36,84,2024,38,2024-02-18,2024-02-23
2024-02-22,Rib,454.07,414.22,84,2024,38,2024-02-18,2024-02-23
2024-02-22,Plate,200.4,200.4,84,2024,38,2024-02-18,2024-02-23
2024-02-23,Trim,99.38,99.38,85,2024,39,2024-02-18,2024-02-23
2024-02-23,Brisket,227.96,228.62,85,2024,39,2024-02-18,2024-02-23
2024-02-23,Flank,141.4,140.52,85,2024,39,2024-02-18,2024-02-23
2024-02-23,Loin,390.22,365.88,85,2024,39,2024-02-18,2024-02-23
2024-02-23,Rib,459.77,417.15,85,2024,39,2024-02-18,2024-02-23
2024-02-23,Chuck,260.99,249.55,85,2024,39,2024-02-18,2024-02-23
2024-02-23,Round,256.63,252.66,85,2024,39,2024-02-18,2024-02-23
2024-02-23,Plate,206.05,206.05,85,2024,39,2024-02-18,2024-02-23
2024-02-23,Cutout,300.61,286.31,85,2024,39,2024-02-18,2024-02-23
2024-02-26,Cutout,301.79,287.99,91,2024,40,2024-02-25,2024-03-01
2024-02-26,Brisket,227.53,222.84,91,2024,40,2024-02-25,2024-03-01
2024-02-26,Chuck,259.0,250.97,91,2024,40,2024-02-25,2024-03-01
2024-02-26,Round,259.0,253.35,91,2024,40,2024-02-25,2024-03-01
2024-02-26,Rib,465.12,426.47,91,2024,40,2024-02-25,2024-03-01
2024-02-26,Trim,97.45,97.45,91,2024,40,2024-02-25,2024-03-01
2024-02-26,Loin,393.5,367.6,91,2024,40,2024-02-25,2024-03-01
2024-02-26,Flank,141.55,141.05,91,2024,40,2024-02-25,2024-03-01
2024-02-26,Plate,205.38,205.38,91,2024,40,2024-02-25,2024-03-01
2024-02-27,Cutout,301.74,290.4,92,2024,41,2024-02-25,2024-03-01
2024-02-27,Brisket,230.72,223.71,92,2024,41,2024-02-25,2024-03-01
2024-02-27,Round,260.48,257.39,92,2024,41,2024-02-25,2024-03-01
2024-02-27,Trim,100.19,100.19,92,2024,41,2024-02-25,2024-03-01
2024-02-27,Loin,395.01,374.59,92,2024,41,2024-02-25,2024-03-01
2024-02-27,Chuck,259.7,248.83,92,2024,41,2024-02-25,2024-03-01
2024-02-27,Flank,141.9,141.34,92,2024,41,2024-02-25,2024-03-01
2024-02-27,Rib,454.49,430.61,92,2024,41,2024-02-25,2024-03-01
2024-02-27,Plate,207.26,207.26,92,2024,41,2024-02-25,2024-03-01
2024-02-28,Brisket,228.64,225.37,93,2024,42,2024-02-25,2024-03-01
2024-02-28,Trim,101.96,101.96,93,2024,42,2024-02-25,2024-03-01
2024-02-28,Round,262.66,262.83,93,2024,42,2024-02-25,2024-03-01
2024-02-28,Loin,397.81,375.1,93,2024,42,2024-02-25,2024-03-01
2024-02-28,Chuck,260.56,249.3,93,2024,42,2024-02-25,2024-03-01
2024-02-28,Rib,454.88,439.16,93,2024,42,2024-02-25,2024-03-01
2024-02-28,Cutout,303.03,292.94,93,2024,42,2024-02-25,2024-03-01
2024-02-28,Flank,141.8,141.5,93,2024,42,2024-02-25,2024-03-01
2024-02-28,Plate,207.43,207.43,93,2024,42,2024-02-25,2024-03-01
2024-02-29,Rib,458.97,436.69,94,2024,43,2024-02-25,2024-03-01
2024-02-29,Brisket,229.1,225.4,94,2024,43,2024-02-25,2024-03-01
2024-02-29,Round,263.62,264.34,94,2024,43,2024-02-25,2024-03-01
2024-02-29,Cutout,304.2,294.18,94,2024,43,2024-02-25,2024-03-01
2024-02-29,Trim,106.4,106.4,94,2024,43,2024-02-25,2024-03-01
2024-02-29,Plate,210.08,210.08,94,2024,43,2024-02-25,2024-03-01
2024-02-29,Flank,142.29,143.27,94,2024,43,2024-02-25,2024-03-01
2024-02-29,Chuck,260.52,253.41,94,2024,43,2024-02-25,2024-03-01
2024-02-29,Loin,399.1,373.76,94,2024,43,2024-02-25,2024-03-01
2024-03-01,Plate,212.76,212.76,95,2024,44,2024-02-25,2024-03-01
2024-03-01,Brisket,231.73,225.59,95,2024,44,2024-02-25,2024-03-01
2024-03-01,Round,265.46,265.41,95,2024,44,2024-02-25,2024-03-01
2024-03-01,Trim,102.4,102.4,95,2024,44,2024-02-25,2024-03-01
2024-03-01,Rib,461.73,437.8,95,2024,44,2024-02-25,2024-03-01
2024-03-01,Cutout,305.28,295.74,95,2024,44,2024-02-25,2024-03-01
2024-03-01,Chuck,260.15,255.8,95,2024,44,2024-02-25,2024-03-01
2024-03-01,Loin,399.65,374.79,95,2024,44,2024-02-25,2024-03-01
2024-03-01,Flank,143.07,145.37,95,2024,44,2024-02-25,2024-03-01
2024-03-04,Loin,401.0,376.18,101,2024,45,2024-03-03,2024-03-08
2024-03-04,Trim,97.72,97.72,101,2024,45,2024-03-03,2024-03-08
2024-03-04,Brisket,230.65,226.41,101,2024,45,2024-03-03,2024-03-08
2024-03-04,Rib,464.18,438.58,101,2024,45,2024-03-03,2024-03-08
2024-03-04,Plate,210.88,210.88,101,2024,45,2024-03-03,2024-03-08
2024-03-04,Chuck,262.62,253.45,101,2024,45,2024-03-03,2024-03-08
2024-03-04,Flank,142.91,141.58,101,2024,45,2024-03-03,2024-03-08
2024-03-04,Cutout,306.3,295.17,101,2024,45,2024-03-03,2024-03-08
2024-03-04,Round,265.06,265.24,101,2024,45,2024-03-03,2024-03-08
2024-03-05,Plate,212.25,212.25,102,2024,46,2024-03-03,2024-03-08
2024-03-05,Cutout,304.79,294.87,102,2024,46,2024-03-03,2024-03-08
2024-03-05,Flank,142.49,141.87,102,2024,46,2024-03-03,2024-03-08
2024-03-05,Loin,401.19,375.93,102,2024,46,2024-03-03,2024-03-08
2024-03-05,Chuck,259.26,253.29,102,2024,46,2024-03-03,2024-03-08
2024-03-05,Rib,456.32,436.73,102,2024,46,2024-03-03,2024-03-08
2024-03-05,Brisket,232.08,230.82,102,2024,46,2024-03-03,2024-03-08
2024-03-05,Round,265.93,263.86,102,2024,46,2024-03-03,2024-03-08
2024-03-05,Trim,103.92,103.92,102,2024,46,2024-03-03,2024-03-08
2024-03-06,Cutout,304.91,295.09,103,2024,47,2024-03-03,2024-03-08
2024-03-06,Plate,215.35,215.35,103,2024,47,2024-03-03,2024-03-08
2024-03-06,Trim,104.37,104.37,103,2024,47,2024-03-03,2024-03-08
2024-03-06,Brisket,238.27,231.6,103,2024,47,2024-03-03,2024-03-08
2024-03-06,Round,265.32,264.45,103,2024,47,2024-03-03,2024-03-08
2024-03-06,Flank,142.47,144.39,103,2024,47,2024-03-03,2024-03-08
2024-03-06,Loin,401.53,377.44,103,2024,47,2024-03-03,2024-03-08
2024-03-06,Rib,458.44,431.03,103,2024,47,2024-03-03,2024-03-08
2024-03-06,Chuck,257.28,253.54,103,2024,47,2024-03-03,2024-03-08
2024-03-07,Cutout,306.61,296.26,104,2024,48,2024-03-03,2024-03-08
2024-03-07,Flank,143.91,140.88,104,2024,48,2024-03-03,2024-03-08
2024-03-07,Brisket,241.41,230.05,104,2024,48,2024-03-03,2024-03-08
2024-03-07,Plate,215.61,215.61,104,2024,48,2024-03-03,2024-03-08
2024-03-07,Loin,403.09,371.09,104,2024,48,2024-03-03,2024-03-08
2024-03-07,Trim,96.05,96.05,104,2024,48,2024-03-03,2024-03-08
2024-03-07,Rib,465.57,433.26,104,2024,48,2024-03-03,2024-03-08
2024-03-07,Chuck,258.04,261.36,104,2024,48,2024-03-03,2024-03-08
2024-03-07,Round,265.81,265.0,104,2024,48,2024-03-03,2024-03-08
