report_date,published_date,description,commodity,type,class,volume,unit,year,indexby_year
2025-04-14,05/01/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,873.0,lbs,2025,16
2025-04-14,05/01/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,878.0,lbs,2025,16
2025-04-14,05/01/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,936.0,lbs,2025,16
2025-04-14,05/01/2025 10:00:02,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,211.0,lbs,2025,16
2025-04-14,05/01/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,58.0,lbs,2025,16
2025-04-14,05/01/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,63.0,lbs,2025,16
2025-04-14,05/01/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,946.0,lbs,2025,16
2025-04-14,05/01/2025 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1434.0,lbs,2025,16
2025-04-14,05/01/2025 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,356.0,lbs,2025,16
2025-04-21,05/08/2025 10:00:02,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.2,Million lbs,2025,17
2025-04-21,05/08/2025 10:00:02,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,220.0,lbs,2025,17
2025-04-21,05/08/2025 10:00:02,Meat Production,Slaughter Cattle,Beef,Cattle,485.8,Million lbs,2025,17
2025-04-21,05/08/2025 10:00:02,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.5,Million lbs,2025,17
2025-04-21,05/08/2025 10:00:02,Meat Production,All,All,All,1013.3,Million lbs,2025,17
2025-04-21,05/08/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Boars,230.0,lbs,2025,17
2025-04-21,05/08/2025 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1438.0,lbs,2025,17
2025-04-21,05/08/2025 10:00:02,Live Weight,Slaughter Hogs,Pork,Hogs,292.0,lbs,2025,17
2025-04-21,05/08/2025 10:00:02,Meat Production,Slaughter Hogs,Pork,Hogs,524.7,Million lbs,2025,17
2025-04-21,05/08/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,873.0,lbs,2025,17
2025-04-21,05/08/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,877.0,lbs,2025,17
2025-04-21,05/08/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,934.0,lbs,2025,17
2025-04-21,05/08/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Sows,303.0,lbs,2025,17
2025-04-21,05/08/2025 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,370.0,lbs,2025,17
2025-04-21,05/08/2025 10:00:02,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,125.0,lbs,2025,17
2025-04-21,05/08/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,215.0,lbs,2025,17
2025-04-21,05/08/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,67.0,lbs,2025,17
2025-04-21,05/08/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,63.0,lbs,2025,17
2025-04-21,05/08/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,63.0,lbs,2025,17
2025-04-21,05/08/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cows,678.0,lbs,2025,17
2025-04-21,05/08/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,946.0,lbs,2025,17
2025-04-21,05/08/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Hogs,217.0,lbs,2025,17
2025-04-28,05/15/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Sows,303.0,lbs,2025,18
2025-04-28,05/15/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Hogs,217.0,lbs,2025,18
2025-04-28,05/15/2025 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,363.0,lbs,2025,18
2025-04-28,05/15/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cows,663.0,lbs,2025,18
2025-04-28,05/15/2025 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1424.0,lbs,2025,18
2025-04-28,05/15/2025 10:00:02,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,130.0,lbs,2025,18
2025-04-28,05/15/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,66.0,lbs,2025,18
2025-04-28,05/15/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,66.0,lbs,2025,18
2025-04-28,05/15/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,68.0,lbs,2025,18
2025-04-28,05/15/2025 10:00:02,Live Weight,Slaughter Hogs,Pork,Hogs,291.0,lbs,2025,18
2025-04-28,05/15/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,871.0,lbs,2025,18
2025-04-28,05/15/2025 10:00:02,Meat Production,Slaughter Cattle,Beef,Cattle,489.1,Million lbs,2025,18
2025-04-28,05/15/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,933.0,lbs,2025,18
2025-04-28,05/15/2025 10:00:02,Meat Production,Slaughter Hogs,Pork,Hogs,536.2,Million lbs,2025,18
2025-04-28,05/15/2025 10:00:02,Meat Production,All,All,All,1028.1,Million lbs,2025,18
2025-04-28,05/15/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,865.0,lbs,2025,18
2025-04-28,05/15/2025 10:00:02,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.5,Million lbs,2025,18
2025-04-28,05/15/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,214.0,lbs,2025,18
2025-04-28,05/15/2025 10:00:02,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,217.0,lbs,2025,18
2025-04-28,05/15/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Boars,220.0,lbs,2025,18
2025-04-28,05/15/2025 10:00:02,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.3,Million lbs,2025,18
2025-04-28,05/15/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,938.0,lbs,2025,18
2025-05-05,05/22/2025 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1429.0,lbs,2025,19
2025-05-05,05/22/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Sows,298.0,lbs,2025,19
2025-05-05,05/22/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Boars,225.0,lbs,2025,19
2025-05-05,05/22/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Hogs,216.0,lbs,2025,19
2025-05-05,05/22/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,64.0,lbs,2025,19
2025-05-05,05/22/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,65.0,lbs,2025,19
2025-05-05,05/22/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,64.0,lbs,2025,19
2025-05-05,05/22/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,214.0,lbs,2025,19
2025-05-05,05/22/2025 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,369.0,lbs,2025,19
2025-05-05,05/22/2025 10:00:02,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.5,Million lbs,2025,19
2025-05-05,05/22/2025 10:00:02,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,127.0,lbs,2025,19
2025-05-05,05/22/2025 10:00:02,Meat Production,Slaughter Hogs,Pork,Hogs,524.3,Million lbs,2025,19
2025-05-05,05/22/2025 10:00:02,Meat Production,All,All,All,1015.6,Million lbs,2025,19
2025-05-05,05/22/2025 10:00:02,Meat Production,Slaughter Cattle,Beef,Cattle,488.4,Million lbs,2025,19
2025-05-05,05/22/2025 10:00:02,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.3,Million lbs,2025,19
2025-05-05,05/22/2025 10:00:02,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,220.0,lbs,2025,19
2025-05-05,05/22/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cows,670.0,lbs,2025,19
2025-05-05,05/22/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,865.0,lbs,2025,19
2025-05-05,05/22/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,927.0,lbs,2025,19
2025-05-05,05/22/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,945.0,lbs,2025,19
2025-05-05,05/22/2025 10:00:02,Live Weight,Slaughter Hogs,Pork,Hogs,290.0,lbs,2025,19
2025-05-05,05/22/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,873.0,lbs,2025,19
2025-05-12,05/29/2025 10:00:02,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.5,Million lbs,2025,20
2025-05-12,05/29/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,67.0,lbs,2025,20
2025-05-12,05/29/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,63.0,lbs,2025,20
2025-05-12,05/29/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,63.0,lbs,2025,20
2025-05-12,05/29/2025 10:00:02,Meat Production,All,All,All,1009.5,Million lbs,2025,20
2025-05-12,05/29/2025 10:00:02,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,126.0,lbs,2025,20
2025-05-12,05/29/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,938.0,lbs,2025,20
2025-05-12,05/29/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,944.0,lbs,2025,20
2025-05-12,05/29/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,871.0,lbs,2025,20
2025-05-12,05/29/2025 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1423.0,lbs,2025,20
2025-05-12,05/29/2025 10:00:02,Meat Production,Slaughter Hogs,Pork,Hogs,514.8,Million lbs,2025,20
2025-05-12,05/29/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,213.0,lbs,2025,20
2025-05-12,05/29/2025 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,355.0,lbs,2025,20
2025-05-12,05/29/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Sows,303.0,lbs,2025,20
2025-05-12,05/29/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Boars,226.0,lbs,2025,20
2025-05-12,05/29/2025 10:00:02,Live Weight,Slaughter Hogs,Pork,Hogs,289.0,lbs,2025,20
2025-05-12,05/29/2025 10:00:02,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.3,Million lbs,2025,20
2025-05-12,05/29/2025 10:00:02,Meat Production,Slaughter Cattle,Beef,Cattle,491.9,Million lbs,2025,20
2025-05-12,05/29/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cows,670.0,lbs,2025,20
2025-05-12,05/29/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,867.0,lbs,2025,20
2025-05-12,05/29/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Hogs,215.0,lbs,2025,20
2025-05-12,05/29/2025 10:00:02,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,212.0,lbs,2025,20
2025-05-19,06/05/2025 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Steers,944.0,lbs,2025,21
2025-05-19,06/05/2025 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Bulls,947.0,lbs,2025,21
2025-05-19,06/05/2025 10:00:01,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,65.0,lbs,2025,21
2025-05-19,06/05/2025 10:00:01,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,63.0,lbs,2025,21
2025-05-19,06/05/2025 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Cattle,872.0,lbs,2025,21
2025-05-19,06/05/2025 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Heifers,865.0,lbs,2025,21
2025-05-19,06/05/2025 10:00:01,Meat Production,Slaughter Cattle,Beef,Cattle,501.5,Million lbs,2025,21
2025-05-19,06/05/2025 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Cows,665.0,lbs,2025,21
2025-05-19,06/05/2025 10:00:01,Meat Production,Slaughter Hogs,Pork,Hogs,506.0,Million lbs,2025,21
2025-05-19,06/05/2025 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,213.0,lbs,2025,21
2025-05-19,06/05/2025 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Boars,226.0,lbs,2025,21
2025-05-19,06/05/2025 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Sows,302.0,lbs,2025,21
2025-05-19,06/05/2025 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Hogs,215.0,lbs,2025,21
2025-05-19,06/05/2025 10:00:01,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.6,Million lbs,2025,21
2025-05-19,06/05/2025 10:00:01,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,65.0,lbs,2025,21
2025-05-19,06/05/2025 10:00:01,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.5,Million lbs,2025,21
2025-05-19,06/05/2025 10:00:01,Meat Production,All,All,All,1010.5,Million lbs,2025,21
2025-05-19,06/05/2025 10:00:01,Live Weight,Slaughter Cattle,Beef,Cattle,1423.0,lbs,2025,21
2025-05-19,06/05/2025 10:00:01,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,213.0,lbs,2025,21
2025-05-19,06/05/2025 10:00:01,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,128.0,lbs,2025,21
2025-05-19,06/05/2025 10:00:01,Live Weight,Slaughter Hogs,Pork,Hogs,288.0,lbs,2025,21
2025-05-19,06/05/2025 10:00:01,Live Weight,Slaughter Calves,Calves/Veal,Calves,358.0,lbs,2025,21
2025-05-26,06/12/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,870.0,lbs,2025,22
2025-05-26,06/12/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cows,668.0,lbs,2025,22
2025-05-26,06/12/2025 10:00:02,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,214.0,lbs,2025,22
2025-05-26,06/12/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,865.0,lbs,2025,22
2025-05-26,06/12/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Sows,301.0,lbs,2025,22
2025-05-26,06/12/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,214.0,lbs,2025,22
2025-05-26,06/12/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Hogs,216.0,lbs,2025,22
2025-05-26,06/12/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Boars,225.0,lbs,2025,22
2025-05-26,06/12/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,944.0,lbs,2025,22
2025-05-26,06/12/2025 10:00:02,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.5,Million lbs,2025,22
2025-05-26,06/12/2025 10:00:02,Meat Production,Slaughter Cattle,Beef,Cattle,423.2,Million lbs,2025,22
2025-05-26,06/12/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,940.0,lbs,2025,22
2025-05-26,06/12/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,64.0,lbs,2025,22
2025-05-26,06/12/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,63.0,lbs,2025,22
2025-05-26,06/12/2025 10:00:02,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.2,Million lbs,2025,22
2025-05-26,06/12/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,64.0,lbs,2025,22
2025-05-26,06/12/2025 10:00:02,Live Weight,Slaughter Hogs,Pork,Hogs,290.0,lbs,2025,22
2025-05-26,06/12/2025 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,357.0,lbs,2025,22
2025-05-26,06/12/2025 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1424.0,lbs,2025,22
2025-05-26,06/12/2025 10:00:02,Meat Production,All,All,All,889.7,Million lbs,2025,22
2025-05-26,06/12/2025 10:00:02,Meat Production,Slaughter Hogs,Pork,Hogs,463.8,Million lbs,2025,22
2025-05-26,06/12/2025 10:00:02,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,125.0,lbs,2025,22
2025-06-02,06/20/2025 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1411.0,lbs,2025,23
2025-06-02,06/20/2025 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,350.0,lbs,2025,23
2025-06-02,06/20/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,857.0,lbs,2025,23
2025-06-02,06/20/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,863.0,lbs,2025,23
2025-06-02,06/20/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cows,658.0,lbs,2025,23
2025-06-02,06/20/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,933.0,lbs,2025,23
2025-06-02,06/20/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Boars,233.0,lbs,2025,23
2025-06-02,06/20/2025 10:00:02,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,210.0,lbs,2025,23
2025-06-02,06/20/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,941.0,lbs,2025,23
2025-06-02,06/20/2025 10:00:02,Live Weight,Slaughter Hogs,Pork,Hogs,289.0,lbs,2025,23
2025-06-02,06/20/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Sows,302.0,lbs,2025,23
2025-06-02,06/20/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,212.0,lbs,2025,23
2025-06-02,06/20/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,61.0,lbs,2025,23
2025-06-02,06/20/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,65.0,lbs,2025,23
2025-06-02,06/20/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,60.0,lbs,2025,23
2025-06-02,06/20/2025 10:00:02,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.6,Million lbs,2025,23
2025-06-02,06/20/2025 10:00:02,Meat Production,All,All,All,1009.0,Million lbs,2025,23
2025-06-02,06/20/2025 10:00:02,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.4,Million lbs,2025,23
2025-06-02,06/20/2025 10:00:02,Meat Production,Slaughter Cattle,Beef,Cattle,500.8,Million lbs,2025,23
2025-06-02,06/20/2025 10:00:02,Meat Production,Slaughter Hogs,Pork,Hogs,505.1,Million lbs,2025,23
2025-06-02,06/20/2025 10:00:02,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,120.0,lbs,2025,23
2025-06-02,06/20/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Hogs,215.0,lbs,2025,23
2025-06-09,06/26/2025 10:00:01,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,128.0,lbs,2025,24
2025-06-09,06/26/2025 10:00:01,Live Weight,Slaughter Hogs,Pork,Hogs,288.0,lbs,2025,24
2025-06-09,06/26/2025 10:00:01,Live Weight,Slaughter Cattle,Beef,Cattle,1409.0,lbs,2025,24
2025-06-09,06/26/2025 10:00:01,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,64.0,lbs,2025,24
2025-06-09,06/26/2025 10:00:01,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,65.0,lbs,2025,24
2025-06-09,06/26/2025 10:00:01,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,65.0,lbs,2025,24
2025-06-09,06/26/2025 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Hogs,214.0,lbs,2025,24
2025-06-09,06/26/2025 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Boars,231.0,lbs,2025,24
2025-06-09,06/26/2025 10:00:01,Meat Production,All,All,All,993.3,Million lbs,2025,24
2025-06-09,06/26/2025 10:00:01,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,214.0,lbs,2025,24
2025-06-09,06/26/2025 10:00:01,Meat Production,Slaughter Cattle,Beef,Cattle,482.5,Million lbs,2025,24
2025-06-09,06/26/2025 10:00:01,Live Weight,Slaughter Calves,Calves/Veal,Calves,359.0,lbs,2025,24
2025-06-09,06/26/2025 10:00:01,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.5,Million lbs,2025,24
2025-06-09,06/26/2025 10:00:01,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.2,Million lbs,2025,24
2025-06-09,06/26/2025 10:00:01,Meat Production,Slaughter Hogs,Pork,Hogs,508.1,Million lbs,2025,24
2025-06-09,06/26/2025 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Cows,660.0,lbs,2025,24
2025-06-09,06/26/2025 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Cattle,863.0,lbs,2025,24
2025-06-09,06/26/2025 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Steers,931.0,lbs,2025,24
2025-06-09,06/26/2025 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Bulls,945.0,lbs,2025,24
2025-06-09,06/26/2025 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Heifers,855.0,lbs,2025,24
2025-06-09,06/26/2025 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Sows,303.0,lbs,2025,24
2025-06-09,06/26/2025 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,212.0,lbs,2025,24
2025-06-16,07/03/2025 10:00:02,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,216.0,lbs,2025,25
2025-06-16,07/03/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Boars,234.0,lbs,2025,25
2025-06-16,07/03/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,211.0,lbs,2025,25
2025-06-16,07/03/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Sows,302.0,lbs,2025,25
2025-06-16,07/03/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Hogs,213.0,lbs,2025,25
2025-06-16,07/03/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cows,662.0,lbs,2025,25
2025-06-16,07/03/2025 10:00:02,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,127.0,lbs,2025,25
2025-06-16,07/03/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,65.0,lbs,2025,25
2025-06-16,07/03/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,64.0,lbs,2025,25
2025-06-16,07/03/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,65.0,lbs,2025,25
2025-06-16,07/03/2025 10:00:02,Meat Production,All,All,All,986.3,Million lbs,2025,25
2025-06-16,07/03/2025 10:00:02,Meat Production,Slaughter Cattle,Beef,Cattle,484.3,Million lbs,2025,25
2025-06-16,07/03/2025 10:00:02,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.5,Million lbs,2025,25
2025-06-16,07/03/2025 10:00:02,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.4,Million lbs,2025,25
2025-06-16,07/03/2025 10:00:02,Meat Production,Slaughter Hogs,Pork,Hogs,499.1,Million lbs,2025,25
2025-06-16,07/03/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,937.0,lbs,2025,25
2025-06-16,07/03/2025 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,360.0,lbs,2025,25
2025-06-16,07/03/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,932.0,lbs,2025,25
2025-06-16,07/03/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,869.0,lbs,2025,25
2025-06-16,07/03/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,857.0,lbs,2025,25
2025-06-16,07/03/2025 10:00:02,Live Weight,Slaughter Hogs,Pork,Hogs,286.0,lbs,2025,25
2025-06-16,07/03/2025 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1416.0,lbs,2025,25
2025-06-23,07/10/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,933.0,lbs,2025,26
2025-06-23,07/10/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Sows,303.0,lbs,2025,26
2025-06-23,07/10/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,209.0,lbs,2025,26
2025-06-23,07/10/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,65.0,lbs,2025,26
2025-06-23,07/10/2025 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,344.0,lbs,2025,26
2025-06-23,07/10/2025 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1408.0,lbs,2025,26
2025-06-23,07/10/2025 10:00:02,Live Weight,Slaughter Hogs,Pork,Hogs,283.0,lbs,2025,26
2025-06-23,07/10/2025 10:00:02,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,127.0,lbs,2025,26
2025-06-23,07/10/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cows,653.0,lbs,2025,26
2025-06-23,07/10/2025 10:00:02,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.5,Million lbs,2025,26
2025-06-23,07/10/2025 10:00:02,Meat Production,Slaughter Cattle,Beef,Cattle,484.0,Million lbs,2025,26
2025-06-23,07/10/2025 10:00:02,Meat Production,Slaughter Hogs,Pork,Hogs,504.8,Million lbs,2025,26
2025-06-23,07/10/2025 10:00:02,Meat Production,All,All,All,991.6,Million lbs,2025,26
2025-06-23,07/10/2025 10:00:02,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.3,Million lbs,2025,26
2025-06-23,07/10/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,854.0,lbs,2025,26
2025-06-23,07/10/2025 10:00:02,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,205.0,lbs,2025,26
2025-06-23,07/10/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,932.0,lbs,2025,26
2025-06-23,07/10/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Hogs,211.0,lbs,2025,26
2025-06-23,07/10/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,865.0,lbs,2025,26
2025-06-23,07/10/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Boars,234.0,lbs,2025,26
2025-06-23,07/10/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,65.0,lbs,2025,26
