report_date,for_date_begin,purchase_type,head_count,avg_net_price,avg_carcass_weight,total_lbs,lbs_day1,usd_day1,lbs_day2,usd_day2,weekof_year,year,indexby_year,amount
2014-03-25,2014-03-24,Prod. Sold Negotiated,16285,125.64,209.65,125.64,3414150.25,428953837.41,3174379.74,383814254.3634,132,2014,59,123.36106734081967
2014-03-26,2014-03-25,Prod. Sold Negotiated,15678,126.94,211.02,126.94,3308371.56,419964685.8264,3414150.25,428953837.41,133,2014,60,126.27977226843686
2014-03-26,2014-03-25,Prod. Sold Swine or Pork Market Formula,150070,127.84,215.2,127.84,32295064.0,4128600981.76,31118338.06,3931802013.881,133,2014,60,127.10882453545814
2014-03-27,2014-03-26,Prod. Sold Negotiated,11970,127.41,208.15,127.41,2491555.5,317449086.255,3308371.56,419964685.8264,134,2014,61,127.1419044503294
2014-03-27,2014-03-26,Prod. Sold Swine or Pork Market Formula,145124,128.62,214.91,128.62,31188598.84,4011477582.8008,32295064.0,4128600981.76,134,2014,61,128.22320263839396
2014-03-28,2014-03-27,Prod. Sold Negotiated,13670,128.24,210.14,128.24,2872613.8,368383993.712,2491555.5,317449086.255,135,2014,62,127.85448064940827
2014-03-28,2014-03-27,Prod. Sold Swine or Pork Market Formula,152031,129.66,215.31,129.66,32733794.61,4244263809.1326,31188598.84,4011477582.8008,135,2014,62,129.15256995799177
2014-03-31,2014-03-28,Prod. Sold Negotiated,14575,128.1,211.56,128.1,3083487.0,394994684.7,2872613.8,368383993.712,141,2014,63,128.16752167995546
2014-03-31,2014-03-28,Prod. Sold Swine or Pork Market Formula,146645,130.4,215.68,130.4,31628393.6,4124342525.440001,32733794.61,4244263809.1326,141,2014,63,130.02364536251682
2014-04-01,2014-03-31,Prod. Sold Negotiated,13996,129.46,214.52,129.46,3002421.92,388693541.7632,3083487.0,394994684.7,142,2014,64,128.77094231360925
2014-04-01,2014-03-31,Prod. Sold Swine or Pork Market Formula,145137,130.51,214.3,130.51,31102859.1,4059234141.141,31628393.6,4124342525.440001,142,2014,64,130.45453923449227
2014-04-02,2014-04-01,Prod. Sold Negotiated,12654,129.55,206.02,129.55,2606977.08,337733880.71400005,3002421.92,388693541.7632,143,2014,65,129.50182764271182
2014-04-02,2014-04-01,Prod. Sold Swine or Pork Market Formula,146577,130.33,215.45,130.33,31580014.65,4115823309.3345,31102859.1,4059234141.141,143,2014,65,130.41931490059517
2014-04-03,2014-04-02,Prod. Sold Swine or Pork Market Formula,151756,130.4,215.43,130.4,32692795.08,4263140478.4320006,31580014.65,4115823309.3345,144,2014,66,130.36560596876367
2014-04-03,2014-04-02,Prod. Sold Negotiated,11293,130.78,203.96,130.78,2303320.2800000003,301228226.21840006,2606977.08,337733880.71400005,144,2014,66,130.12696789760204
2014-04-04,2014-04-03,Prod. Sold Swine or Pork Market Formula,152115,129.84,215.31,129.84,32751880.65,4252504183.596,32692795.08,4263140478.4320006,145,2014,67,130.11974720694363
2014-04-04,2014-04-03,Prod. Sold Negotiated,13313,130.74,205.55,130.74,2736487.1500000004,357768329.99100006,2303320.2800000003,301228226.21840006,145,2014,67,130.75828101816978
2014-04-07,2014-04-04,Prod. Sold Negotiated,12569,129.8,209.45,129.8,2632577.05,341708501.09000003,2736487.1500000004,357768329.99100006,151,2014,68,130.27909613764723
2014-04-07,2014-04-04,Prod. Sold Swine or Pork Market Formula,146930,129.44,217.15,129.44,31905849.5,4129893159.28,32751880.65,4252504183.596,151,2014,68,129.6426169528316
2014-04-08,2014-04-07,Prod. Sold Negotiated,13148,130.24,207.58,130.24,2729261.8400000003,355459062.04160005,2632577.05,341708501.09000003,152,2014,69,130.02396704455998
2014-04-08,2014-04-07,Prod. Sold Swine or Pork Market Formula,150778,128.81,214.85,128.81,32394653.3,4172755291.573,31905849.5,4129893159.28,152,2014,69,129.1226054122395
2014-04-09,2014-04-08,Prod. Sold Swine or Pork Market Formula,159216,128.23,216.06,128.23,34400208.96,4411138794.9408,32394653.3,4172755291.573,153,2014,70,128.51129257667847
2014-04-09,2014-04-08,Prod. Sold Negotiated,8483,130.29,201.68,130.29,1710851.44,222906834.1176,2729261.8400000003,355459062.04160005,153,2014,70,130.25926585350544
2014-04-10,2014-04-09,Prod. Sold Negotiated,9396,128.54,214.89,128.54,2019106.44,259535941.7976,1710851.44,222906834.1176,154,2014,71,129.3426873536706
2014-04-10,2014-04-09,Prod. Sold Swine or Pork Market Formula,158792,127.19,217.25,127.19,34497562.0,4387744910.78,34400208.96,4411138794.9408,154,2014,71,127.70926523630447
2014-04-11,2014-04-10,Prod. Sold Negotiated,10685,128.56,203.02,128.56,2169268.7,278881184.072,2019106.44,259535941.7976,155,2014,72,128.55035852151488
2014-04-11,2014-04-10,Prod. Sold Swine or Pork Market Formula,159537,126.09,216.57,126.09,34550928.09,4356526522.868099,34497562.0,4387744910.78,155,2014,72,126.63957491685242
2014-04-14,2014-04-11,Prod. Sold Negotiated,11092,127.81,204.62,127.81,2269645.04,290083332.5624,2169268.7,278881184.072,161,2014,73,128.1765201939698
2014-04-14,2014-04-11,Prod. Sold Swine or Pork Market Formula,149302,124.62,217.44,124.62,32464226.88,4045691953.7856,34550928.09,4356526522.868099,161,2014,73,125.37788624699944
2014-04-15,2014-04-14,Prod. Sold Negotiated,9519,124.58,208.99,124.58,1989375.81,247836438.4098,2269645.04,290083332.5624,162,2014,74,126.3012767294154
2014-04-15,2014-04-14,Prod. Sold Swine or Pork Market Formula,154892,123.36,216.01,123.36,33458220.92,4127406132.6912,32464226.88,4045691953.7856,162,2014,74,123.98050071309396
2014-04-16,2014-04-15,Prod. Sold Swine or Pork Market Formula,160324,122.73,216.45,122.73,34702129.8,4258992390.354,33458220.92,4127406132.6912,163,2014,75,123.03925133097084
2014-04-16,2014-04-15,Prod. Sold Negotiated,6653,122.95,203.71,122.95000000000002,1355282.63,166631999.35850003,1989375.81,247836438.4098,163,2014,75,123.91951082703082
2014-04-17,2014-04-16,Prod. Sold Swine or Pork Market Formula,147740,121.54,216.86,121.54,32038896.4,3894007468.456,34702129.8,4258992390.354,164,2014,76,122.1587428754579
2014-04-17,2014-04-16,Prod. Sold Negotiated,9143,121.76,206.68,121.76,1889675.24,230086857.2224,1355282.63,166631999.35850003,164,2014,76,122.25701302584248
2014-04-18,2014-04-17,Prod. Sold Swine or Pork Market Formula,151953,120.16,217.0,120.16,32973801.0,3962131928.16,32038896.4,3894007468.456,165,2014,77,120.84007756638628
2014-04-18,2014-04-17,Prod. Sold Negotiated,7088,120.48,215.29,120.48,1525975.52,183849530.6496,1889675.24,230086857.2224,165,2014,77,121.18814742992052
2014-04-21,2014-04-18,Prod. Sold Swine or Pork Market Formula,111668,118.85,218.24,118.84999999999998,24370424.32,2896424930.432,32973801.0,3962131928.16,171,2014,78,119.60326990763154
2014-04-21,2014-04-18,Prod. Sold Negotiated,5563,120.77,219.32,120.77,1220077.16,147348718.61319998,1525975.52,183849530.6496,171,2014,78,120.60884762880806
2014-04-22,2014-04-21,Prod. Sold Negotiated,9204,117.44,209.42,117.44,1927501.68,226365797.2992,1220077.16,147348718.61319998,172,2014,79,118.7307879831852
2014-04-22,2014-04-21,Prod. Sold Swine or Pork Market Formula,98352,118.02,217.5,118.02,21391560.0,2524631911.2,24370424.32,2896424930.432,172,2014,79,118.46201431572888
2014-04-23,2014-04-22,Prod. Sold Negotiated,4757,115.42,212.67,115.42,1011671.19,116767088.7498,1927501.68,226365797.2992,173,2014,80,116.74471057872825
2014-04-23,2014-04-22,Prod. Sold Swine or Pork Market Formula,151600,117.56,215.58,117.56,32681928.000000004,3842087455.68,21391560.0,2524631911.2,173,2014,80,117.74197674986308
2014-04-24,2014-04-23,Prod. Sold Swine or Pork Market Formula,158747,117.16,216.44,117.16,34359200.68,4025523951.6688,32681928.000000004,3842087455.68,174,2014,81,117.35499628746405
2014-04-24,2014-04-23,Prod. Sold Negotiated,4848,115.78,214.2,115.78,1038441.6,120230768.448,1011671.19,116767088.7498,174,2014,81,115.60235044326512
2014-04-25,2014-04-24,Prod. Sold Negotiated,10090,115.41,202.27,115.41,2040904.3,235540765.263,1038441.6,120230768.448,175,2014,82,115.534774352891
2014-04-25,2014-04-24,Prod. Sold Swine or Pork Market Formula,150982,117.14,217.2,117.14,32793290.4,3841406037.456,34359200.68,4025523951.6688,175,2014,82,117.15023318722132
2014-04-28,2014-04-25,Prod. Sold Swine or Pork Market Formula,154094,116.67,217.08,116.67,33450725.520000003,3902696146.4184,32793290.4,3841406037.456,181,2014,83,116.90266775532773
2014-04-28,2014-04-25,Prod. Sold Negotiated,11079,116.03,211.36,116.03,2341657.44,271702512.7632,2040904.3,235540765.263,181,2014,83,115.74127373872432
2014-04-29,2014-04-28,Prod. Sold Negotiated,9870,114.05,208.82,114.05,2061053.4,235063140.27,2341657.44,271702512.7632,182,2014,84,115.1030970349168
2014-04-29,2014-04-28,Prod. Sold Swine or Pork Market Formula,136024,115.87,216.02,115.87,29383904.48,3404713012.0976,33450725.520000003,3902696146.4184,182,2014,84,116.29588904265054
2014-04-30,2014-04-29,Prod. Sold Negotiated,8660,114.1,202.51,114.1,1753736.6,200101346.06,2061053.4,235063140.27,183,2014,85,114.07298601757893
2014-04-30,2014-04-29,Prod. Sold Swine or Pork Market Formula,150087,115.57,216.47,115.57,32489332.89,3754792202.0973,29383904.48,3404713012.0976,183,2014,85,115.7124714742383
2014-05-01,2014-04-30,Prod. Sold Negotiated,5027,113.03,215.65,113.03,1084072.55,122532720.3265,1753736.6,200101346.06,184,2014,86,113.69124889406324
2014-05-01,2014-04-30,Prod. Sold Swine or Pork Market Formula,157082,114.81,217.45,114.81,34157480.9,3921620382.129,32489332.89,3754792202.0973,184,2014,86,115.18048872395012
2014-05-02,2014-05-01,Prod. Sold Swine or Pork Market Formula,153658,114.3,218.21,114.3,33529712.18,3832446102.174,34157480.9,3921620382.129,185,2014,87,114.55736501199586
2014-05-02,2014-05-01,Prod. Sold Negotiated,12129,114.33,207.51,114.33,2516888.79,287755895.3607,1084072.55,122532720.3265,185,2014,87,113.93863386692178
2014-05-05,2014-05-02,Prod. Sold Swine or Pork Market Formula,160899,114.17,218.59,114.17,35170912.410000004,4015463069.849701,33529712.18,3832446102.174,191,2014,88,114.23344720458384
2014-05-05,2014-05-02,Prod. Sold Negotiated,10680,113.49,213.4,113.49,2279112.0,258656420.88,2516888.79,287755895.3607,191,2014,88,113.93082281804628
2014-05-06,2014-05-05,Prod. Sold Negotiated,11890,111.38,210.09,111.37999999999998,2497970.1,278223909.738,2279112.0,258656420.88,192,2014,89,112.38666603992426
2014-05-06,2014-05-05,Prod. Sold Swine or Pork Market Formula,137102,114.01,216.73,114.01,29714116.46,3387706417.6046,35170912.410000004,4015463069.849701,192,2014,89,114.09672795687392
2014-05-07,2014-05-06,Prod. Sold Swine or Pork Market Formula,147937,114.38,215.72,114.38,31912969.64,3650205467.4232,29714116.46,3387706417.6046,193,2014,90,114.20160079624144
2014-05-07,2014-05-06,Prod. Sold Negotiated,7163,111.87,203.3,111.87,1456237.9,162909333.87300003,2497970.1,278223909.738,193,2014,90,111.5604549914926
2014-05-08,2014-05-07,Prod. Sold Swine or Pork Market Formula,154379,114.44,217.5,114.44,33577432.5,3842601375.3,31912969.64,3650205467.4232,194,2014,91,114.41076246112664
2014-05-08,2014-05-07,Prod. Sold Negotiated,9211,112.09,202.38,112.09,1864122.18,208949455.1562,1456237.9,162909333.87300003,194,2014,91,111.99351277262676
2014-05-09,2014-05-08,Prod. Sold Negotiated,8862,110.43,211.09,110.43,1870679.58,206579146.01940003,1864122.18,208949455.1562,195,2014,92,111.25854272265312
2014-05-09,2014-05-08,Prod. Sold Swine or Pork Market Formula,150370,114.51,217.07,114.51,32640815.9,3737699828.709,33577432.5,3842601375.3,195,2014,92,114.47450494641896
2014-05-12,2014-05-09,Prod. Sold Negotiated,13908,112.5,214.84,112.5,2987994.72,336149406.0,1870679.58,206579146.01940003,201,2014,93,111.7030116670714
2014-05-12,2014-05-09,Prod. Sold Swine or Pork Market Formula,165614,113.77,218.15,113.77,36128694.1,4110361527.757,32640815.9,3737699828.709,201,2014,93,114.12123419908038
2014-05-13,2014-05-12,Prod. Sold Swine or Pork Market Formula,145240,112.95,216.89,112.95,31501103.6,3558049651.62,36128694.1,4110361527.757,202,2014,94,113.38805438090198
2014-05-13,2014-05-12,Prod. Sold Negotiated,8682,111.99,206.35,111.99,1791530.7,200633523.093,2987994.72,336149406.0,202,2014,94,112.30883443925694
2014-05-14,2014-05-13,Prod. Sold Swine or Pork Market Formula,163365,112.98,216.73,112.98,35406096.45,4000180776.921,31501103.6,3558049651.62,203,2014,95,112.9658754647139
2014-05-14,2014-05-13,Prod. Sold Negotiated,10947,111.95,207.93,111.95,2276209.71,254821677.0345,1791530.7,200633523.093,203,2014,95,111.96761696194372
2014-05-15,2014-05-14,Prod. Sold Swine or Pork Market Formula,165435,112.56,217.2,112.56,35932482.0,4044560173.92,35406096.45,4000180776.921,204,2014,96,112.76845047423286
2014-05-15,2014-05-14,Prod. Sold Negotiated,4741,111.85,213.04,111.85,1010022.64,112971032.284,2276209.71,254821677.0345,204,2014,96,111.91926502655843
2014-05-16,2014-05-15,Prod. Sold Swine or Pork Market Formula,158579,112.1,218.2,112.1,34601937.8,3878877227.38,35932482.0,4044560173.92,205,2014,97,112.33433866425594
2014-05-16,2014-05-15,Prod. Sold Negotiated,9033,111.4,202.44,111.4,1828640.52,203710553.928,1010022.64,112971032.284,205,2014,97,111.56011416726174
2014-05-19,2014-05-16,Prod. Sold Swine or Pork Market Formula,132799,112.08,219.36,112.08,29130788.64,3264978790.7712,34601937.8,3878877227.38,211,2014,98,112.09085845208035
2014-05-19,2014-05-16,Prod. Sold Negotiated,12004,112.07,211.38,112.07,2537405.52,284367036.6264,1828640.52,203710553.928,211,2014,98,111.7893824487476
2014-05-20,2014-05-19,Prod. Sold Negotiated,9371,109.2,211.16,109.2,1978780.36,216082815.312,2537405.52,284367036.6264,212,2014,99,110.81250091025925
2014-05-20,2014-05-19,Prod. Sold Swine or Pork Market Formula,142148,111.43,216.34,111.43,30752298.32,3426728601.7976003,29130788.64,3264978790.7712,212,2014,99,111.74619967468692
2014-05-21,2014-05-20,Prod. Sold Swine or Pork Market Formula,153980,111.76,216.12,111.76,33278157.6,3719166893.376,30752298.32,3426728601.7976003,213,2014,100,111.60150888354944
2014-05-21,2014-05-20,Prod. Sold Negotiated,9198,110.12,205.87,110.12,1893592.26,208522379.6712,1978780.36,216082815.312,213,2014,100,109.64988048675954
2014-05-22,2014-05-21,Prod. Sold Swine or Pork Market Formula,147334,111.9,216.32,111.9,31871290.88,3566397449.472,33278157.6,3719166893.376,214,2014,101,111.82848838827192
2014-05-22,2014-05-21,Prod. Sold Negotiated,7220,108.92,208.09,108.92,1502409.8,163642475.416,1893592.26,208522379.6712,214,2014,101,109.58911346690998
2014-05-23,2014-05-22,Prod. Sold Negotiated,8902,110.59,203.51,110.59,1811646.02,200349933.3518,1502409.8,163642475.416,215,2014,102,109.83291427113016
2014-05-23,2014-05-22,Prod. Sold Swine or Pork Market Formula,153208,111.38,217.82,111.38,33371766.56,3716947359.4528,31871290.88,3566397449.472,215,2014,102,111.63402045685612
2014-05-27,2014-05-23,Prod. Sold Negotiated,8179,110.53,206.59,110.53000000000002,1689699.61,186762497.89330003,1811646.02,200349933.3518,222,2014,103,110.56104485323262
2014-05-27,2014-05-23,Prod. Sold Swine or Pork Market Formula,151140,111.12,217.71,111.12,32904689.4,3656369086.128,33371766.56,3716947359.4528,222,2014,103,111.25091616291066
2014-05-28,2014-05-27,Prod. Sold Swine or Pork Market Formula,152835,110.87,215.98,110.87,33009303.3,3659741456.871,32904689.4,3656369086.128,223,2014,104,110.99480160908232
2014-05-28,2014-05-27,Prod. Sold Negotiated,8269,110.98,198.88,110.98,1644538.72,182510907.1456,1689699.61,186762497.89330003,223,2014,104,110.75195246732709
2014-05-29,2014-05-28,Prod. Sold Swine or Pork Market Formula,158108,110.79,216.63,110.79,34250936.04,3794661203.8716,33009303.3,3659741456.871,224,2014,105,110.8292615948131
2014-05-29,2014-05-28,Prod. Sold Negotiated,6067,110.62,199.1,110.62,1207939.7,133622289.614,1644538.72,182510907.1456,224,2014,105,110.82755071626448
2014-05-30,2014-05-29,Prod. Sold Swine or Pork Market Formula,152358,110.58,217.58,110.58,33150053.64,3665732931.5112,34250936.04,3794661203.8716,225,2014,106,110.68671499932788
2014-05-30,2014-05-29,Prod. Sold Negotiated,5825,109.96,206.82,109.96,1204726.5,132471725.94,1207939.7,133622289.614,225,2014,106,110.29043949552572
2014-06-02,2014-05-30,Prod. Sold Negotiated,9255,109.35,205.7,109.35,1903753.5,208175445.225,1204726.5,132471725.94,231,2014,107,109.58641238322264
2014-06-02,2014-05-30,Prod. Sold Swine or Pork Market Formula,186625,110.42,218.48,110.42000000000002,40773830.0,4502246308.6,33150053.64,3665732931.5112,231,2014,107,110.49174959324688
2014-06-03,2014-06-02,Prod. Sold Negotiated,9427,108.35,207.76,108.35,1958553.52,212209273.892,1903753.5,208175445.225,232,2014,108,108.84290579183424
2014-06-03,2014-06-02,Prod. Sold Swine or Pork Market Formula,126263,110.42,215.69,110.42,27233666.47,3007141451.6174,40773830.0,4502246308.6,232,2014,108,110.42
2014-06-04,2014-06-03,Prod. Sold Negotiated,8906,111.24,198.83,111.24,1770779.9800000002,196981564.97520003,1958553.52,212209273.892,233,2014,109,109.72224363071848
2014-06-04,2014-06-03,Prod. Sold Swine or Pork Market Formula,139765,110.71,215.25,110.71,30084416.25,3330645723.0375,27233666.47,3007141451.6174,233,2014,109,110.57221166337888
2014-06-05,2014-06-04,Prod. Sold Negotiated,8593,109.8,217.74,109.8,1871039.82,205440172.236,1770779.9800000002,196981564.97520003,234,2014,110,110.50017829306104
2014-06-05,2014-06-04,Prod. Sold Swine or Pork Market Formula,146590,110.87,216.88,110.87,31792439.2,3524827734.104,30084416.25,3330645723.0375,234,2014,110,110.792208286685
2014-06-06,2014-06-05,Prod. Sold Negotiated,10272,111.82,199.98,111.82,2054194.56,229700035.6992,1871039.82,205440172.236,235,2014,111,110.85712745010656
2014-06-06,2014-06-05,Prod. Sold Swine or Pork Market Formula,147543,111.11,217.1,111.11,32031585.3,3559029442.683,31792439.2,3524827734.104,235,2014,111,110.99044963526237
2014-06-09,2014-06-06,Prod. Sold Negotiated,7659,111.56,206.0,111.56,1577754.0,176014236.24,2054194.56,229700035.6992,241,2014,112,111.70705345540468
2014-06-09,2014-06-06,Prod. Sold Swine or Pork Market Formula,125015,111.3,217.44,111.3,27183261.6,3025497016.08,32031585.3,3559029442.683,241,2014,112,111.19722170155606
2014-06-10,2014-06-09,Prod. Sold Negotiated,7101,110.79,208.14,110.79,1478002.14,163747857.09059998,1577754.0,176014236.24,242,2014,113,111.18756790932932
2014-06-10,2014-06-09,Prod. Sold Swine or Pork Market Formula,133816,111.8,215.35,111.79999999999998,28817275.6,3221771412.0799994,27183261.6,3025497016.08,242,2014,113,111.55729463538074
2014-06-11,2014-06-10,Prod. Sold Negotiated,8561,111.9,210.4,111.9,1801234.4,201558129.36,1478002.14,163747857.09059998,243,2014,114,111.39970599699406
2014-06-11,2014-06-10,Prod. Sold Swine or Pork Market Formula,145553,113.17,215.57,113.17,31376860.21,3550919269.9657,28817275.6,3221771412.0799994,243,2014,114,112.51412767887196
2014-06-12,2014-06-11,Prod. Sold Swine or Pork Market Formula,147799,114.42,215.42,114.42,31838860.58,3643002427.5636,31376860.21,3550919269.9657,244,2014,115,113.7995676965736
2014-06-12,2014-06-11,Prod. Sold Negotiated,7294,111.2,214.57,111.2,1565073.5799999998,174036182.096,1801234.4,201558129.36,244,2014,115,111.57455398837274
2014-06-13,2014-06-12,Prod. Sold Swine or Pork Market Formula,154997,115.39,216.24,115.39,33516551.28,3867474852.1992,31838860.58,3643002427.5636,245,2014,116,114.91745007821606
2014-06-13,2014-06-12,Prod. Sold Negotiated,10598,112.34,217.16,112.34,2301461.68,258546205.1312,1565073.5799999998,174036182.096,245,2014,116,111.87855745228612
2014-06-16,2014-06-13,Prod. Sold Swine or Pork Market Formula,123081,115.69,217.55,115.69,26776271.55,3097746855.6195,33516551.28,3867474852.1992,251,2014,117,115.52323113909678
